,4FGLDR4,CLASS1-4FGLDR4,4FGLDR4-3FGL
5491,J1818.1-2000,,
5492,J1818.3-1233,,
5493,J1818.5-2036,,J1819.5-2045c
5494,J1818.5-1656,glc,
5495,J1818.5+2533,,J1817.7+2530
5496,J1818.6+1316,,J1818.5+1320
5497,J1818.6-1533,spp,J1818.7-1528
5498,J1818.6-3206,,
5499,J1818.6-1455c,spp,
5500,J1818.6+0903,fsrq,J1818.6+0903
5501,J1818.7+2007,,
5502,J1818.8-2255,,
5503,J1818.8-0828,,
5504,J1819.0-1203,,
5505,J1819.1+2133,bll,J1819.1+2134
5506,J1819.3-0935,,
5507,J1819.4-1102,,
5508,J1819.9-2926,,
5509,J1819.9-1530,,J1820.3-1529c
5510,J1820.2-1303,,
5511,J1820.3-1009,unk,
5512,J1820.3-2646,,
5513,J1820.3+3624,bll,J1820.3+3625
5514,J1820.4-1609c,bin,
5515,J1820.5-1059,,
5516,J1820.6-0326,,
5517,J1820.7-3217,,J1820.4-3217
5518,J1820.8-2822,NOV,
5519,J1821.1-1422,spp,J1821.1-1425c
5520,J1821.4-1516,spp,
5521,J1821.4+4512,,
5522,J1821.5-2531,,
5523,J1821.6+6819,bcu,
5524,J1821.6+6636,,J1821.9+6636
5525,J1822.0-3146,,
5526,J1822.0+1600,bcu,
5527,J1822.6-2502,,
5528,J1822.8-1118,,
5529,J1822.9-4718,,J1823.2-4722
5530,J1823.2+1209,msp,
5531,J1823.3-1340,,J1823.2-1339
5532,J1823.3-3720,bcu,
5533,J1823.5+6858,bll,J1823.4+6857
5534,J1823.5-3020,MSP,J1823.7-3019
5535,J1823.6-2345,spp,
5536,J1823.6-3453,bcu,J1823.6-3453
5537,J1823.6-3902,,
5538,J1823.8-3544,msp,
5539,J1824.1-1304,spp,
5540,J1824.1+5651,bll,J1824.2+5649
5541,J1824.1+1013,MSP,J1824.0+1017
5542,J1824.2+1231,,
5543,J1824.2-0621,MSP,J1824.3-0620
5544,J1824.2-5427,,J1824.2-5427
5545,J1824.4-1350e,PWN,
5546,J1824.5+0107,bcu,
5547,J1824.5+4311,bcu,J1824.4+4310
5548,J1824.6-2452,MSP,J1824.6-2451
5549,J1824.7-3243,agn,
5550,J1824.7+2403,,
5551,J1824.9-4056,,
5552,J1825.0-2547,,
5553,J1825.1-5231,bcu,J1825.2-5230
5554,J1825.2+0715,,
5555,J1825.5-2647,,
5556,J1825.8+1204,,
5557,J1825.9-3153,,
5558,J1825.9-5614,,
5559,J1826.0-5037,bcu,
5560,J1826.1-1256,PSR,J1826.1-1256
5561,J1826.1-2922,bcu,
5562,J1826.2-1450,HMB,J1826.2-1450
5563,J1826.2-2830,,
5564,J1826.5-1202c,,
5565,J1827.2+4303,,
5566,J1827.3-4128,,
5567,J1827.4+3424,fsrq,
5568,J1827.4-1445,PSR,J1827.3-1446
5569,J1827.5+2015,bcu,
5570,J1827.5+1141,,J1827.7+1141
5571,J1827.6-0849,MSP,J1827.6-0846
5572,J1827.6-4029,bcu,
5573,J1828.0-1133,spp,J1828.4-1121
5574,J1828.0+2634,bcu,
5575,J1828.1-1312,,
5576,J1828.2-3252,,
5577,J1828.4-1059,PSR,
5578,J1828.5-5920,bcu,
5579,J1828.7+3230,bcu,J1829.2+3229
5580,J1829.0-2417,bll,J1828.9-2417
5581,J1829.1+2729,bcu,J1829.2+2731
5582,J1829.2-5813,fsrq,
5583,J1829.3+5402,bll,J1829.4+5402
5584,J1829.3-1614,spp,
5585,J1829.4-1256,spp,
5586,J1829.4-1500c,,J1829.2-1504
5587,J1829.5+4845,css,J1829.6+4844
5588,J1829.6-2545,,
5589,J1829.6-4310,,
5590,J1829.9+3934,bcu,
5591,J1830.0+3958,bcu,
5592,J1830.0-5225,bll,
5593,J1830.0+1324,bll,J1829.8+1328
5594,J1830.0-1515c,,
5595,J1830.1-0212c,,J1829.9-0203c
5596,J1830.1-1440,,
5597,J1830.1+0617,fsrq,J1830.1+0617
5598,J1830.2-4443,bcu,J1830.0-4439
5599,J1830.3-1601,spp,
5600,J1830.7-1634,,J1830.7-1630
5601,J1830.7-2414,,
5602,J1830.7-2713,bcu,J1831.0-2714
5603,J1830.7-3219,,
5604,J1830.8-3132,,J1830.8-3136
5605,J1830.8-0947,PSR,
5606,J1831.1-6503,msp,J1831.6-6503
5607,J1831.2+0202,,
5608,J1831.2-0013,,
5609,J1831.3-0203c,unk,J1831.5-0200c
5610,J1831.4-2909,,
5611,J1831.6-0223c,,J1831.7-0230
5612,J1831.8-2514,,
5613,J1831.8-1503,spp,
5614,J1831.9+3820,bll,
5615,J1832.3-1433,spp,
5616,J1832.4-0847,,
5617,J1832.4-0152c,,
5618,J1832.6-5658,bll,J1832.4-5659
5619,J1832.7+0618,,
5620,J1832.9-0913,HMB,
5621,J1833.0-3840,MSP,
5622,J1833.4+1109,,
5623,J1833.5-1033,PSR,J1833.5-1033
5624,J1833.6-2103,FSRQ,J1833.6-2103
5625,J1834.1-0706e,SNR,J1833.9-0711
5626,J1834.2+3136,fsrq,
5627,J1834.2-4021,,
5628,J1834.2-0827c,,
5629,J1834.3+0613,,
5630,J1834.5-0846e,SPP,J1834.3-0848
5631,J1834.7-0724c,,
5632,J1834.7-5858,bll,
5633,J1834.9-0800,,
5634,J1834.9-2819,,
5635,J1835.1-0517,,
5636,J1835.3-2439,,
5637,J1835.5+1349,bll,J1835.4+1349
5638,J1835.7-0541,bcu,
5639,J1835.7-3258,MSP,J1835.7-3258
5640,J1836.1+1143,unk,
5641,J1836.1-2656,,
5642,J1836.2+5925,PSR,J1836.2+5925
5643,J1836.4+3137,bll,J1836.3+3137
5644,J1836.5+1948,bcu,
5645,J1836.5-0651e,pwn,
5646,J1836.8-2354,,J1837.3-2403
5647,J1836.8-0727,unk,J1836.1-0727
5648,J1836.9+4439,,
5649,J1837.0+5347,bcu,
5650,J1837.3+1052,bcu,
5651,J1837.4-1646,bcu,
5652,J1837.6-2904,NOV,
5653,J1837.8-0604,PSR,J1837.9-0607
5654,J1837.9-0620,,
5655,J1838.0-0516,,
5656,J1838.0-5959,bll,
5657,J1838.1-3352,,
5658,J1838.2+3223,,
5659,J1838.3-2148,unk,
5660,J1838.4-6023,bll,
5661,J1838.4-0630c,,
5662,J1838.4-0545,,
5663,J1838.5+3837,,J1838.1+3827
5664,J1838.5+5733,bll,
5665,J1838.7-0601,,
5666,J1838.8+4802,bll,J1838.8+4802
5667,J1838.9-3457,bcu,
5668,J1838.9-0704e,pwn,
5669,J1838.9-0537,PSR,J1838.9-0537
5670,J1839.0-1502,,
5671,J1839.2-0420,unk,
5672,J1839.4-0553,unk,J1839.3-0552
5673,J1839.6-7107,fsrq,
5674,J1840.0-0341,spp,J1839.7-0334c
5675,J1840.0-0411,spp,J1840.1-0412
5676,J1840.3+1105,,
5677,J1840.3-3037,bcu,
5678,J1840.4-1705,,
5679,J1840.4-1139,,
5680,J1840.5+3707,bcu,
5681,J1840.6-5545,bcu,
5682,J1840.8-0453e,spp,
5683,J1840.9-0532e,PWN,J1840.9-0532e
5684,J1841.0+6115,bcu,J1840.5+6116
5685,J1841.3-4442,,
5686,J1841.3+2909,bll,J1841.2+2910
5687,J1841.6+7113,,
5688,J1841.8+3218,bll,J1841.7+3218
5689,J1842.1+2737,,J1842.2+2742
5690,J1842.2-0328,,
5691,J1842.2-0751,spp,
5692,J1842.3+6810,fsrq,J1842.8+6810
5693,J1842.4-3135,,
5694,J1842.4-5840,bll,J1842.3-5841
5695,J1842.4+7613,bcu,
5696,J1842.5-0359c,unk,J1843.0-0359c
5697,J1842.8+5311,,
5698,J1843.3-1242,,
5699,J1843.4-4835,rdg,
5700,J1843.6-2219,,
5701,J1843.7-3227,,
5702,J1843.7-0326,,J1843.7-0322
5703,J1843.7-1114,MSP,J1843.6-1114
5704,J1843.8-2011,bcu,
5705,J1844.4+1547,bll,J1844.3+1547
5706,J1844.4-0345,PSR,J1844.3-0344
5707,J1844.4-0306,unk,J1844.3-0309c
5708,J1844.6-2342,,
5709,J1844.7-2110,,
5710,J1844.8-0957,,
5711,J1844.8-3248,bcu,
5712,J1844.9+5709,bll,J1844.1+5709
5713,J1845.0+1613,bcu,
5714,J1845.0+0159,msp,
5715,J1845.3+5605,,
5716,J1845.8-0831,spp,J1846.0-0831
5717,J1845.8-0236c,,
5718,J1845.8-2521,,J1845.5-2524
5719,J1846.0+0507,,
5720,J1846.0-6101,,
5721,J1846.3+0919,PSR,J1846.3+0919
5722,J1846.4-0258,pwn,
5723,J1846.5+7731,,
5724,J1846.7+7238,bcu,
5725,J1846.9-0227,unk,J1846.8-0233c
5726,J1846.9-0247c,,J1847.2-0236
5727,J1847.0-0625,,
5728,J1847.2-0141,,
5729,J1847.2-1633,,
5730,J1847.2-0200c,,
5731,J1847.5-0859,,
5732,J1847.6+5219,bcu,
5733,J1847.7-0125,,
5734,J1847.7+3543,,
5735,J1847.7-3433,,
5736,J1847.9+5022,,
5737,J1848.1-4230,bcu,J1848.1-4230
5738,J1848.1-0148c,,J1848.1-0145c
5739,J1848.2-1309,,
5740,J1848.2-0016,,
5741,J1848.4+3217,FSRQ,J1848.4+3216
5742,J1848.5+6537,bll,
5743,J1848.5+3243,fsrq,J1848.6+3241
5744,J1848.6-2711,bcu,
5745,J1848.6-0202c,unk,
5746,J1848.7-6307,,
5747,J1848.7-0129,glc,J1848.6-0138
5748,J1848.8+0701,,
5749,J1848.9+4247,bll,J1848.9+4247
5750,J1849.0-1826,,
5751,J1849.1-0652,,
5752,J1849.2+2106,,
5753,J1849.2-1647,bll,J1849.3-1645
5754,J1849.2+6705,FSRQ,J1849.2+6705
5755,J1849.3-6447,bcu,
5756,J1849.4+2745,bll,J1849.5+2751
5757,J1849.4-0056,snr,J1849.4-0057
5758,J1849.4-0117,,J1849.5-0124c
5759,J1849.4-4313,bll,J1849.4-4312
5760,J1849.8-0952,,
5761,J1850.1-0758,bcu,
5762,J1850.2-0201,,
5763,J1850.3-0031,spp,J1850.5-0024
5764,J1850.5+2631,bll,
5765,J1850.7-3126,,
5766,J1850.8-1105,,
5767,J1851.0+1558,,
5768,J1851.0-3003,,
5769,J1851.5+3406,bcu,
5770,J1851.5+0718,,
5771,J1851.8-0007c,spp,
5772,J1851.9-1522,,
5773,J1852.2-1309,MSP,
5774,J1852.4+0037e,spp,J1852.7+0047c
5775,J1852.4+4856,fsrq,J1852.4+4856
5776,J1852.5-3450,,
5777,J1852.6+0203,,J1852.8+0158
5778,J1852.6-1159,,
5779,J1852.7-1242,,
5780,J1853.0-0956,,
5781,J1853.2-0841,glc,
5782,J1853.2-0922c,,
5783,J1853.3-0005,PSR,
5784,J1853.3-2447,,
5785,J1853.4-1605,,
5786,J1853.6-0620,,
5787,J1853.8+6714,bll,
5788,J1853.8-1107,,
5789,J1854.1+0142c,,
5790,J1854.3-3640,,
5791,J1854.5+2050,,
5792,J1854.6-6007,bll,J1855.1-6008
5793,J1854.6+3800,,
5794,J1854.7-0716,,
5795,J1854.7+0153,,
5796,J1854.9+4054,,
5797,J1855.1-2243,glc,J1855.1-2243
5798,J1855.1-3025,glc,
5799,J1855.2+0756,,J1855.6+0753
5800,J1855.2+0456,,J1855.4+0454
5801,J1855.3-0740,,
5802,J1855.4+7350,fsrq,
5803,J1855.6-3603,,
5804,J1855.7+0224,unk,
5805,J1855.8+0150,,
5806,J1855.8-2028,bcu,
5807,J1855.9+0121e,SNR,J1855.9+0121e
5808,J1855.9-1435,MSP,
5809,J1856.1-1222,,J1856.1-1217
5810,J1856.2+0749,unk,J1855.6+0753
5811,J1856.3-0548,,
5812,J1856.5+1735,,
5813,J1856.7+0125c,,
5814,J1856.7-0116,,
5815,J1857.1+0056,,J1857.2+0059
5816,J1857.2+0941,msp,
5817,J1857.4+0106,,
5818,J1857.5+0756,,
5819,J1857.6+0143,PSR,
5820,J1857.6+0212,spp,J1857.6+0211
5821,J1857.7-2830,,
5822,J1857.7+0246e,PWN,
5823,J1857.8-3220,,
5824,J1857.8+3544,bcu,
5825,J1857.9+0313c,bcu,
5826,J1858.0+0354,,J1857.9+0355
5827,J1858.0-1052,,
5828,J1858.1-1821,bcu,
5829,J1858.1+7318,bcu,J1857.9+7319
5830,J1858.3-2511,bcu,J1858.4-2509
5831,J1858.3-2216,MSP,J1858.2-2215
5832,J1858.3-5424,MSP,J1858.0-5423
5833,J1858.3+0209,spp,
5834,J1858.3-1318,,
5835,J1858.3+4321,bll,
5836,J1858.5+0640,bcu,
5837,J1858.5+1953,unk,
5838,J1858.5-4446,,
5839,J1858.6-0746,,
5840,J1858.7+5708,fsrq,
5841,J1858.9+3636,,
5842,J1859.0+2329,bcu,
5843,J1859.2-0706,,
5844,J1859.2+0046,,
5845,J1859.3+0058,,J1859.6+0102
5846,J1859.8+0411c,,J1900.3+0411c
5847,J1859.8+1545,,
5848,J1900.4-4941,,
5849,J1900.4+0339,,J1900.8+0337
5850,J1900.5-5301,,
5851,J1900.7+0426,,J1901.1+0427
5852,J1900.8+0118,unk,
5853,J1900.9+0538,,
5854,J1901.0+6208,bcu,
5855,J1901.0-1739,bcu,
5856,J1901.1+0730,,J1901.1+0728
5857,J1901.2-7307,,
5858,J1901.4-0126,MSP,J1901.5-0126
5859,J1901.5-2208,,
5860,J1901.5-1112,,
5861,J1901.7-5140,bcu,
5862,J1901.7-0318,,
5863,J1901.8-0718,,
5864,J1902.0-5105,MSP,J1902.0-5107
5865,J1902.2+0448,,
5866,J1902.4-0629,bcu,
5867,J1902.4-3417,,
5868,J1902.5+0654,,J1902.6+0655
5869,J1902.7-3246,,
5870,J1902.8+1451,unk,
5871,J1902.8+3201,fsrq,
5872,J1902.8-0855,,
5873,J1902.9-6748,fsrq,J1902.9-6745
5874,J1903.2+5540,bll,J1903.2+5541
5875,J1903.4-7053,MSP,J1903.6-7052
5876,J1903.4-0400c,,
5877,J1903.5-0825,,
5878,J1903.5-3905,,
5879,J1903.8+0531,spp,
5880,J1904.0-5925,,
5881,J1904.0+5313,,
5882,J1904.1+3627,bll,J1904.5+3627
5883,J1904.4-1129,msp,
5884,J1904.6-4100,,
5885,J1904.6-2713,,J1904.4-2725
5886,J1904.7+0615,,
5887,J1904.7-0708,,J1904.7-0708
5888,J1905.2-5120,,
5889,J1905.5-1940,,
5890,J1905.8+4942,,
5891,J1906.0-1718,,
5892,J1906.1+1651,,
5893,J1906.2+0631,spp,
5894,J1906.4-2001,,
5895,J1906.4-1757,,
5896,J1906.4+0723,PSR,
5897,J1906.7+5419,bcu,
5898,J1906.9+0712,,
5899,J1907.0+3556,,
5900,J1907.2+2323,,
5901,J1907.2+0126,bcu,
5902,J1907.5-2926,,
5903,J1907.6+0703,snr,
5904,J1907.7-1232,bcu,
5905,J1907.7-4037,,
5906,J1907.9+0602,PSR,J1907.9+0602
5907,J1908.2-7026,,
5908,J1908.4-0432,,
5909,J1908.6+0915e,spp,
5910,J1908.7+0812,,
5911,J1908.8-0131,,J1908.8-0130
5912,J1908.8-1041,,
5913,J1908.9+2103,MSP,
5914,J1909.0-2525,,
5915,J1909.2+4646,,
5916,J1909.5+3511,bcu,
5917,J1909.7-2140,bcu,
5918,J1909.7-3744,MSP,
5919,J1910.0-2453,bcu,
5920,J1910.1-4704,,
5921,J1910.2+0904c,,
5922,J1910.7-5320,msp,J1911.1-5318
5923,J1910.8+6300,,
5924,J1910.8+2856,unk,J1910.8+2855
5925,J1910.8-6001,glc,J1910.7-6000
5926,J1911.0+0905,snr,J1910.9+0906
5927,J1911.1-3221,,
5928,J1911.2-2006,fsrq,J1911.2-2006
5929,J1911.3+1055,,
5930,J1911.4-1908,bll,J1911.4-1908
5931,J1911.4-4856,,
5932,J1911.5+0311,bcu,J1911.7+0307
5933,J1911.7+1014c,unk,
5934,J1911.8+0903c,,
5935,J1911.8+1447,,
5936,J1912.0+0927,,
5937,J1912.0+1612,bcu,J1912.0+1609
5938,J1912.1-0803,bcu,J1912.0-0804
5939,J1912.2-2056,fsrq,
5940,J1912.2-3636,,
5941,J1912.2+3621,,
5942,J1912.4-1222,bcu,J1912.6-1223
5943,J1912.4+3738,fsrq,
5944,J1912.5+1320,,
5945,J1912.7+4610,,J1912.7+4610
5946,J1912.7+0957,,
5947,J1912.7-1250,bcu,
5948,J1913.0-8009,fsrq,J1912.9-8008
5949,J1913.2+0512,bcu,
5950,J1913.2+2342,,
5951,J1913.3+0905,PSR,
5952,J1913.3+1019,PSR,J1913.7+1007c
5953,J1913.4-3629,bcu,J1913.5-3631
5954,J1913.4-1526,,
5955,J1913.4-2652,,
5956,J1913.5-0923,,
5957,J1913.9+4439,bll,J1913.9+4441
5958,J1914.1+2621,,
5959,J1914.5+1107c,unk,
5960,J1914.6-1157,,
5961,J1914.7+1012c,,
5962,J1915.3-1324,,
5963,J1915.3+1149,bcu,
5964,J1915.7-0846,,
5965,J1916.3+1108,spp,J1915.9+1112
5966,J1916.7-1516,bcu,
5967,J1916.8+4201,bcu,
5968,J1916.8-3025,,J1917.1-3024
5969,J1917.0+2245,unk,
5970,J1917.5-2746,,
5971,J1917.6+2609,,
5972,J1917.6-3204,,
5973,J1917.7-6442,bcu,
5974,J1917.7-1921,bll,J1917.7-1921
5975,J1917.7-6930,bcu,
5976,J1918.0+0331,unk,
5977,J1918.1+3752,bcu,J1918.0+3750
5978,J1918.1+1215c,spp,
5979,J1918.2-4111,bll,J1918.2-4110
5980,J1918.6-7813c,,J1925.8-7826
5981,J1919.1+2354,msp,
5982,J1919.2+0618,bcu,
5983,J1919.4-4550,fsrq,
5984,J1919.4+1313,,
5985,J1919.9+1358c,,
5986,J1920.0-2622,,
5987,J1920.5+3652,,
5988,J1920.7+1334,,
5989,J1920.8+0418,unk,
5990,J1920.9+1408,unk,
5991,J1921.1+1930,MSP,J1921.6+1934
5992,J1921.3-1231,bll,J1921.2-1232
5993,J1921.4+0136,MSP,J1921.2+0136
5994,J1921.7+5817,bcu,
5995,J1921.8-1607,bll,J1921.9-1607
5996,J1922.2+2314,bcu,J1922.2+2313
5997,J1922.4+1453c,,
5998,J1922.5-7453,bcu,J1923.2-7452
5999,J1922.5-5233,,
6000,J1922.6-6324,bcu,
6001,J1922.7+1428c,,
6002,J1923.0-4746,,
6003,J1923.2+1408e,SNR,J1923.2+1408e
6004,J1923.4-2503,bcu,
6005,J1923.5-2104,fsrq,J1923.5-2104
6006,J1923.5+7354,fsrq,
6007,J1924.2-1549,bll,
6008,J1924.3-5458,bcu,
6009,J1924.8-1035,,J1924.8-1034
6010,J1924.8-2914,fsrq,J1924.8-2914
6011,J1925.0+2815,bcu,J1924.9+2817
6012,J1925.1-3358,fsrq,
6013,J1925.1-1019,bll,J1925.1-1018
6014,J1925.1+1707,unk,
6015,J1925.1+0547,,
6016,J1925.2+1600c,,J1925.4+1605
6017,J1925.2+1618e,SNR,
6018,J1925.2+1729,PSR,J1925.4+1727
6019,J1925.3+1522c,,
6020,J1925.3+3705,unk,
6021,J1925.7+1227,bcu,J1925.7+1228
6022,J1925.8-2220,bll,
6023,J1926.0-3626,,
6024,J1926.1+2059,bll,
6025,J1926.4+1602,,J1926.1+1601c
6026,J1926.5+2635,,
6027,J1926.7-0325,,
6028,J1926.7+3027,spp,
6029,J1926.8+6154,bll,J1926.8+6154
6030,J1927.1-0040,,
6031,J1927.4+3528,,
6032,J1927.4+0253,,
6033,J1927.5+0154,unk,
6034,J1927.5+6117,bll,J1927.7+6118
6035,J1928.3+3325,spp,
6036,J1928.4+1801c,unk,
6037,J1928.5+5339,,
6038,J1928.8+3126,spp,
6039,J1929.0+1729,,
6040,J1929.4+6146,bll,
6041,J1929.8+1832,unk,
6042,J1930.3+0911,bcu,
6043,J1930.5+1853,pwn,
6044,J1930.6-2755,,
6045,J1931.0+1754c,,
6046,J1931.0+3135,spp,
6047,J1931.1+0937,bll,J1931.1+0937
6048,J1931.1+1656,,J1931.1+1659
6049,J1931.2+5958,bcu,
6050,J1931.3-1556,bcu,
6051,J1931.5+5229,bcu,
6052,J1932.2+2221,PSR,
6053,J1932.3+1916,PSR,J1932.2+1916
6054,J1932.4+1846,spp,
6055,J1933.2-4539,fsrq,J1932.6-4537
6056,J1933.3+0726,bll,J1933.4+0727
6057,J1933.4-2711,,
6058,J1933.9-1025,bcu,
6059,J1934.2-1446,,
6060,J1934.2+6002,bcu,J1934.2+6002
6061,J1934.2+1036,,
6062,J1934.3-2419,bll,
6063,J1934.3+1859,spp,
6064,J1934.3+6541,fsrq,
6065,J1934.5+6139,fsrq,
6066,J1935.0-0553,,
6067,J1935.2+2029,PSR,J1934.9+2031c
6068,J1935.4+3547,,
6069,J1935.5+1407,,
6070,J1936.6+1921,,
6071,J1936.8-0553,,
6072,J1936.9-4720,bll,J1936.9-4719
6073,J1937.0+3003,spp,
6074,J1937.0+8354,bcu,J1935.5+8355
6075,J1937.1-5509,,
6076,J1937.1-0444,,
6077,J1937.2-3958,fsrq,J1937.0-3956
6078,J1937.2-4217,bcu,J1936.6-4215
6079,J1939.5-1525,fsrq,
6080,J1939.6+2135,MSP,
6081,J1939.7-1242,,
6082,J1939.8-4928,bcu,J1939.6-4925
6083,J1940.2-2511,,
6084,J1940.9+5114,,
6085,J1941.3-6210,bll,J1941.2-6210
6086,J1941.7+7218,bcu,J1941.8+7218
6087,J1942.1+4011,bcu,
6088,J1942.1+1142,,
6089,J1942.4+0927,,
6090,J1942.5-5827,bcu,
6091,J1942.7+1033,bll,J1942.7+1033
6092,J1942.8-3512,bll,J1943.2-3510
6093,J1943.6-0533,bcu,J1944.0-0535
6094,J1943.9+2841,,
6095,J1943.9-2705,bcu,
6096,J1944.0+2117,bcu,
6097,J1944.2+3921,bcu,J1944.1+3919
6098,J1944.3-5347,,
6099,J1944.4-4523,bll,J1944.1-4523
6100,J1944.8+4301,,J1944.8+4300
6101,J1944.9-2143,bll,
6102,J1945.1-4007,bcu,
6103,J1945.5-0153,bcu,
6104,J1946.0-3112,bll,J1945.9-3115
6105,J1946.0+0937,bcu,
6106,J1946.1+2436c,unk,
6107,J1946.4+6031,bcu,
6108,J1946.5-1527,,
6109,J1946.5-5402,MSP,J1946.4-5403
6110,J1946.9-1220,,
6111,J1947.0+0031,,
6112,J1947.1+1729,,
6113,J1947.6-1121,msp,J1947.4-1121
6114,J1947.7+2744,pwn,
6115,J1948.0-2845,,
6116,J1948.1+2511,,
6117,J1948.3+1207,bcu,
6118,J1948.8+2420,,
6119,J1948.9+3414,,
6120,J1949.0+1314,bcu,J1949.0+1312
6121,J1949.2-1453,,J1949.5-1454
6122,J1949.2+7250,bcu,
6123,J1949.4+1247,bcu,
6124,J1949.5+7311,bcu,
6125,J1949.5+0906,bll,J1949.9+0907
6126,J1949.9-6134,bcu,J1949.4-6140
6127,J1950.0-7321,bcu,
6128,J1950.2+3822,unk,
6129,J1950.6+2416,msp,
6130,J1950.6-5547,bcu,
6131,J1950.6+3456,bcu,
6132,J1950.8+1211,bcu,J1950.2+1215
6133,J1951.0+2523,,
6134,J1951.2-0951,bcu,
6135,J1951.3-8015c,,
6136,J1951.6-4624,bcu,
6137,J1951.6+2621,,
6138,J1951.8-0511,fsrq,
6139,J1952.8+2924,spp,
6140,J1952.9+3252,PSR,J1952.9+3253
6141,J1953.0+7651,bcu,J1953.4+7653
6142,J1953.0-7025,bcu,
6143,J1953.5+3841,,J1953.3+3847
6144,J1953.6+1846,glc,
6145,J1954.3+2836,PSR,J1954.2+2836
6146,J1954.4+3252e,SPP,
6147,J1954.4-3729,,
6148,J1954.5+2420,,
6149,J1954.6-1122,bll,J1954.8-1122
6150,J1954.8+2543c,,
6151,J1954.9-5640,bll,J1954.9-5640
6152,J1955.1-1604,bll,J1955.0-1605
6153,J1955.2+1358,fsrq,J1955.1+1357
6154,J1955.3-5032,,
6155,J1955.4+5132,fsrq,
6156,J1955.7-0130,,
6157,J1955.7+0214,bll,J1955.9+0212
6158,J1955.8-1657,,
6159,J1955.8+1154,,
6160,J1956.1+0234,bcu,
6161,J1956.6-7011,,
6162,J1957.1-3231,fsrq,J1957.0-3234
6163,J1957.3+2517,msp,
6164,J1957.6+1230,,
6165,J1957.6+5033,PSR,J1957.7+5034
6166,J1958.0-3845,fsrq,J1958.0-3847
6167,J1958.1+2438,bcu,J1958.1+2436
6168,J1958.1-0711,bcu,J1957.9-0712
6169,J1958.2+6942,,
6170,J1958.3-3010,bll,J1958.2-3011
6171,J1958.5+3512,hmb,
6172,J1958.7+2846,PSR,J1958.6+2845
6173,J1959.0+3844,bcu,J1958.6+3844
6174,J1959.1-4247,fsrq,J1959.1-4245
6175,J1959.1+1646,,
6176,J1959.3-6121,,
6177,J1959.5+2048,MSP,J1959.5+2047
6178,J1959.7-4725,bll,J1959.8-4725
6179,J1959.8-1835,,
6180,J1959.9-4605,,
6181,J1959.9+1833,,
6182,J2000.0+4214,bcu,J2000.1+4212
6183,J2000.0+6508,bll,J2000.0+6509
6184,J2000.3-2930,fsrq,J2000.4-2926
6185,J2000.6-1328,fsrq,
6186,J2000.9-1748,fsrq,J2001.0-1750
6187,J2000.9+6614,bcu,
6188,J2001.2+4353,bll,J2001.1+4352
6189,J2001.5-0818,bcu,
6190,J2001.5+1611,,
6191,J2001.5-0958,,
6192,J2001.7+7040,bll,J2001.8+7041
6193,J2001.9-5737,bcu,
6194,J2002.3+3246,spp,
6195,J2002.4-7119,bll,
6196,J2002.6+6302,bll,J2002.7+6303
6197,J2003.6+2333,bcu,
6198,J2004.1+2517,unk,
6199,J2004.3+3339,unk,J2004.4+3338
6200,J2004.9+3421,,
6201,J2005.1+7003,bll,J2004.8+7003
6202,J2005.2-1822,fsrq,
6203,J2005.5+7752,bll,J2005.2+7752
6204,J2005.8+6424,fsrq,
6205,J2005.8+3357,,
6206,J2005.9-2309,fsrq,J2006.0-2311
6207,J2006.0-6538,,
6208,J2006.2+3102,PSR,
6209,J2006.4-0354,,
6210,J2006.4+1834,,
6211,J2006.4+0147,MSP,J2006.6+0150
6212,J2007.0+0707,,
6213,J2007.2-1433,bcu,
6214,J2007.2-3157,,
6215,J2007.2+6607,fsrq,J2007.3+6605
6216,J2007.3-7728,bcu,J2007.7-7728
6217,J2007.4-6310,,
6218,J2007.9-4432,nlsy1,J2007.8-4429
6219,J2007.9+2511,,
6220,J2008.4+1619,,
6221,J2008.9+6742c,,
6222,J2009.4-4849,BLL,J2009.3-4849
6223,J2009.5+2425,,
6224,J2009.9-2116,,J2010.0-2120
6225,J2009.9+3544,bcu,
6226,J2010.0+0726,fsrq,
6227,J2010.0+7229,bll,J2010.3+7228
6228,J2010.2-2523,fsrq,
6229,J2011.0-0614,,
6230,J2011.3-0330,,
6231,J2011.6-1546,fsrq,
6232,J2012.0+4629,bll,J2012.0+4629
6233,J2012.1-5234,,
6234,J2012.2-1646,bll,J2012.1-1643
6235,J2013.0-3717,bcu,
6236,J2013.0-3828,bcu,
6237,J2013.4+2745,,
6238,J2013.5+3613,spp,
6239,J2013.9-8717,,
6240,J2014.3-0047,bll,J2014.3-0047
6241,J2014.5+0648,bll,J2014.5+0648
6242,J2014.5-1841,,
6243,J2014.9+1225,,
6244,J2015.0+1621,bcu,J2014.9+1623
6245,J2015.2-0137,bll,J2015.2-0138
6246,J2015.3-1432,bll,J2015.3-1431
6247,J2015.3+0758,msp,
6248,J2015.4+6556,fsrq,
6249,J2015.5+3710,FSRQ,J2015.6+3709
6250,J2016.2+3712,snr,
6251,J2016.3+4953,unk,
6252,J2016.3-2331,bcu,
6253,J2016.3-0903,bll,J2016.4-0905
6254,J2017.3+3525,,
6255,J2017.4+0602,MSP,J2017.3+0602
6256,J2017.5-4113,bcu,J2017.6-4110
6257,J2017.5-3753,bll,
6258,J2017.7-1612,MSP,J2017.6-1616
6259,J2017.9-0114,,
