,4FGLDR2,CLASS1-4FGLDR2,4FGLDR2-3FGL
2115,J1018.4+3540,fsrq,J1018.3+3542
2116,J1018.4+0528,fsrq,J1018.5+0530
2117,J1018.4+2210,,
2118,J1018.8+5913,bll,J1018.8+5913
2119,J1018.9+1043,bcu,
2120,J1018.9-5856,HMB,J1018.9-5856
2121,J1019.3+5625,,
2122,J1019.7+6321,bll,J1020.0+6323
2123,J1019.7+0511,bcu,
2124,J1019.8-5749,PSR,J1020.0-5749
2125,J1020.4-5314,,
2126,J1020.7-3920,bcu,
2127,J1021.1+1626,bll,
2128,J1021.4+8021,bcu,J1021.8+8023
2129,J1021.8-6308,,
2130,J1021.9+5123,bll,
2131,J1022.4-4231,bll,J1022.3-4234
2132,J1022.7-0112,bll,J1022.8-0113
2133,J1023.0-5745,PSR,J1023.1-5745
2134,J1023.1+3949,fsrq,J1023.1+3952
2135,J1023.2+2859,fsrq,
2136,J1023.3-5747e,SFR,J1023.1-5745
2137,J1023.7+0038,LMB,J1023.6+0040
2138,J1023.8+3002,bll,J1023.7+3000
2139,J1023.8-4335,bll,J1023.9-4335
2140,J1023.9-3236,fsrq,J1024.1-3232
2141,J1024.5-0719,PSR,J1024.6-0718
2142,J1024.5-5329,unk,
2143,J1024.5-4543,unk,J1024.4-4545
2144,J1024.8+2332,bll,J1025.1+2333
2145,J1026.2-5731,,J1026.2-5730
2146,J1026.9+0608,bll,J1027.0+0609
2147,J1026.9-1749,bll,J1026.9-1750
2148,J1027.0-8542,bll,J1026.4-8542
2149,J1027.2+7427,bcu,J1026.5+7423
2150,J1027.4-6324,,
2151,J1027.6+6317,bll,J1027.7+6316
2152,J1027.6+1828,bcu,J1028.0+1829
2153,J1027.6+8251,bcu,J1027.8+8253
2154,J1027.9+0252,fsrq,
2155,J1028.1-3550,,
2156,J1028.3+3108,bll,
2157,J1028.4-1539,,
2158,J1028.4-0234,fsrq,J1028.5-0235
2159,J1028.5-5819,PSR,J1028.4-5819
2160,J1029.3-6657,unk,
2161,J1029.4-0828,,
2162,J1029.9+7335,,
2163,J1030.2-8403,bcu,J1032.9-8401
2164,J1030.4-3001,bcu,
2165,J1030.6-2028,bll,J1030.4-2030
2166,J1030.7+6118,,
2167,J1031.1+7442,bll,J1031.0+7440
2168,J1031.3+5053,bll,J1031.2+5053
2169,J1031.6+6019,fsrq,J1031.6+6021
2170,J1031.8-2609,bcu,
2171,J1032.0+5725,,
2172,J1032.6+3737,bll,J1032.7+3735
2173,J1032.7+6624,bll,J1032.5+6623
2174,J1033.1+4115,fsrq,J1033.2+4116
2175,J1033.5-5035,bcu,J1033.4-5035
2176,J1033.5+4221,bll,
2177,J1033.7+3708,bcu,
2178,J1033.9+6050,FSRQ,J1033.8+6051
2179,J1034.0-2547,bcu,
2180,J1034.7-4645,unk,
2181,J1035.1-0608,bcu,
2182,J1035.3-2050,bcu,
2183,J1035.3+5541,bcu,J1035.2+5545
2184,J1035.4-6720,PSR,J1035.7-6720
2185,J1035.6+4409,bll,
2186,J1036.2+2202,fsrq,
2187,J1036.3-5833e,,J1036.4-5828c
2188,J1036.5-1809,,
2189,J1036.5+1231,bll,
2190,J1036.5-8318,PSR,J1036.0-8317
2191,J1036.6-4349,,J1036.4-4348
2192,J1036.6-3741,fsrq,J1037.4-3742
2193,J1037.0-1954,bcu,
2194,J1037.4-2933,fsrq,J1037.0-2934
2195,J1037.7-2822,fsrq,J1037.5-2821
2196,J1037.7+5711,bll,J1037.5+5711
2197,J1037.8-5810c,,J1039.1-5809
2198,J1038.2-2425,bcu,J1038.0-2425
2199,J1038.5+3926,bll,
2200,J1038.8-5312,fsrq,J1038.9-5311
2201,J1039.2+3258,,
2202,J1039.2-2848,bcu,
2203,J1039.6+0535,bcu,
2204,J1039.7-1540,fsrq,
2205,J1039.9+7326,bcu,J1039.5+7324
2206,J1040.5+0617,bll,J1040.4+0615
2207,J1041.0+1342,bll,J1040.8+1342
2208,J1041.1-1201,bcu,J1040.9-1205
2209,J1041.3-6437,bcu,
2210,J1041.7+3902,bll,J1041.8+3901
2211,J1041.9-0557,bll,J1042.0-0557
2212,J1042.1-4128,bll,J1042.1-4126
2213,J1042.9+0054,bcu,
2214,J1043.0+5316,,
2215,J1043.2+2408,fsrq,J1043.1+2407
2216,J1043.6+0654,bll,
2217,J1044.4-5737,PSR,J1044.5-5737
2218,J1044.5-1439,,
2219,J1044.6+8053,fsrq,J1044.4+8058
2220,J1045.1-5940,BIN,J1045.1-5941
2221,J1045.3+2751,bll,
2222,J1045.7-6414,unk,J1045.3-6414
2223,J1045.8-2928,fsrq,J1045.7-2926
2224,J1045.9-2331,bcu,J1045.5-2335
2225,J1046.0+5448,bcu,
2226,J1046.7-6010,,J1047.3-6005
2227,J1046.8-2534,bll,J1046.9-2531
2228,J1047.2-5517,bcu,
2229,J1047.2+6740,,
2230,J1047.7+7238,bll,J1047.6+7240
2231,J1047.8-6216,bcu,J1047.8-6216
2232,J1047.9+0055,bcu,
2233,J1047.9-3738,bcu,J1047.8-3737
2234,J1048.0-1912,fsrq,
2235,J1048.2-5832,PSR,J1048.2-5832
2236,J1048.4-5030,,
2237,J1048.4+7143,FSRQ,J1048.4+7144
2238,J1048.5-5923,,
2239,J1048.6+2340,PSR,J1048.6+2338
2240,J1049.5+1548,bll,J1049.7+1548
2241,J1049.7+5011,bll,
2242,J1049.8+2741,,
2243,J1049.8+1429,bcu,J1049.8+1425
2244,J1049.9-3658,,
2245,J1050.1+0432,fsrq,J1050.4+0435
2246,J1051.2-6517,bcu,J1051.5-6517
2247,J1051.4-3139,fsrq,
2248,J1051.4+3942,bll,J1051.4+3941
2249,J1051.6+3253,sbg,
2250,J1051.6+2109,fsrq,
2251,J1051.9+0103,bll,J1051.8+0105
2252,J1052.3+0818,bcu,J1052.0+0816
2253,J1052.9-3743,bll,J1052.8-3741
2254,J1053.7+4930,bll,J1053.7+4929
2255,J1053.9+8628,bcu,
2256,J1054.0-5938,,
2257,J1054.2+3926,bcu,
2258,J1054.5+2211,bll,J1054.5+2210
2259,J1054.7-6008c,,J1054.7-6006
2260,J1055.5-0125,bll,
2261,J1055.6-0719,,
2262,J1055.7+1033,,
2263,J1055.7-6028,PSR,J1055.8-6025
2264,J1055.7-1807,,
2265,J1056.0+0253,bll,
2266,J1056.8+7012,fsrq,J1058.1+7010
2267,J1056.9-5852,PSR,J1056.7-5853
2268,J1057.2+5510,bcu,
2269,J1057.3-2341,fsrq,J1057.3-2341
2270,J1057.6-4051,,J1057.6-4051
2271,J1057.8-2754,bll,J1057.6-2754
2272,J1057.9-5227,PSR,J1057.9-5227
2273,J1058.0+4305,bll,
2274,J1058.4-6625,,J1058.7-6621
2275,J1058.4+0133,BLL,J1058.5+0133
2276,J1058.5+8115,fsrq,J1058.4+8112
2277,J1058.6+2817,bll,
2278,J1058.6-8003,bll,J1058.5-8003
2279,J1058.6+5627,BLL,J1058.6+5627
2280,J1058.9-6101,,J1058.5-6106c
2281,J1059.2-1134,bll,J1059.2-1133
2282,J1059.4+2148,,
2283,J1059.4+0226,,J1059.3+0224
2284,J1059.5+2057,fsrq,J1059.9+2056
2285,J1059.5-6021,spp,
2286,J1100.0-2044,,J1100.2-2044
2287,J1100.3+4020,bll,J1100.5+4020
2288,J1101.3+7017,bcu,
2289,J1101.4+4108,bll,J1101.5+4106
2290,J1101.5+3904,bcu,
2291,J1102.0-6054,bcu,J1101.9-6053
2292,J1102.1+2249,fsrq,
2293,J1102.3+6715,,
2294,J1102.4+0246,psr,
2295,J1102.6+5251,fsrq,J1103.3+5239
2296,J1102.8-0148,bcu,
2297,J1102.9-5628,bcu,
2298,J1102.9+3014,fsrq,
2299,J1103.0+1157,fsrq,J1103.1+1155
2300,J1103.6-2329,bll,J1103.5-2329
2301,J1103.9-5357,bll,J1103.9-5357
2302,J1104.0+2611,bcu,
2303,J1104.0+0020,bll,
2304,J1104.4+0730,bll,J1104.3+0730
2305,J1104.4+3812,BLL,J1104.4+3812
2306,J1104.9-6037,PSR,J1104.9-6036
2307,J1104.9+5748,bcu,
2308,J1105.1-2600,,
2309,J1105.3-0626,,
2310,J1105.4-6108,PSR,J1105.2-6113
2311,J1105.8+3944,bll,
2312,J1105.8-0731,bcu,
2313,J1106.0+2813,fsrq,J1105.9+2814
2314,J1106.2+7303,,
2315,J1106.2-1048,bcu,
2316,J1106.5-3646,bll,J1106.4-3643
2317,J1106.7+3623,,
2318,J1106.7-1742,,J1106.6-1744
2319,J1107.0-4449,fsrq,J1107.4-4447
2320,J1107.6+0222,bll,J1107.5+0223
2321,J1107.7-3042,fsrq,
2322,J1107.8+1501,bll,J1107.8+1502
2323,J1108.7-1844,bcu,
2324,J1109.1-4853,,
2325,J1109.3+2411,bll,J1109.4+2411
2326,J1109.4-6115e,,J1111.9-6038
2327,J1109.6+3735,bll,J1109.6+3734
2328,J1109.7-4814,bcu,J1109.4-4815
2329,J1109.8+4406,,
2330,J1110.2+7135,bll,J1110.0+7134
2331,J1110.4-8023,,
2332,J1110.5-1836,bll,J1110.4-1835
2333,J1111.0+3542,bll,
2334,J1111.4+0137,,
2335,J1111.4-4624,bcu,
2336,J1111.5+3455,bll,
2337,J1111.8-6039,PSR,J1111.9-6038
2338,J1111.8+4858,bcu,
2339,J1112.0+1021,,J1112.1+1034
2340,J1112.1-6108,PSR,J1112.5-6105
2341,J1112.2-6055,,J1111.9-6058
2342,J1112.4+1751,bll,J1112.6+1749
2343,J1112.5+3448,fsrq,J1112.4+3449
2344,J1113.6-1920,bcu,
2345,J1113.8+1528,bll,
2346,J1113.9+5523,bll,
2347,J1114.2+0638,gal,
2348,J1114.5-0819,fsrq,
2349,J1114.6+1225,,
2350,J1114.7-0248,fsrq,
2351,J1115.1-6118,,J1115.2-6124c
2352,J1115.2-0703,bcu,J1115.0-0701
2353,J1116.6+2915,rdg,
2354,J1117.0+2013,bll,J1117.0+2014
2355,J1117.2+0008,bll,
2356,J1117.2-5337,bcu,J1117.2-5338
2357,J1117.6+2550,bll,J1117.3+2546
2358,J1117.6+0217,bcu,J1117.7+0217
2359,J1117.7-3650,bcu,
2360,J1118.0+5356,bll,J1117.9+5355
2361,J1118.2-4634,fsrq,J1117.7-4632
2362,J1118.2-0415,agn,J1118.2-0411
2363,J1118.6-1235,fsrq,
2364,J1119.0+1235,fsrq,
2365,J1119.1-6127,PSR,J1119.1-6127
2366,J1119.6-3047,bll,J1119.7-3046
2367,J1119.9-1007,,
2368,J1120.0-2204,,J1119.9-2204
2369,J1120.1-2645,,J1119.8-2647
2370,J1120.6+0713,bcu,J1120.6+0713
2371,J1120.8+4212,bll,J1120.8+4212
2372,J1121.3-0011,bcu,
2373,J1121.4-0553,fsrq,J1121.4-0554
2374,J1122.0-0231,,
2375,J1122.2+3926,,
2376,J1122.4-6237,,
2377,J1122.5-1440,,
2378,J1123.1-3233,bll,
2379,J1123.2-5111,,
2380,J1123.4-2529,fsrq,J1123.3-2529
2381,J1123.5-6418,bcu,J1123.2-6415
2382,J1123.6+8028,bcu,
2383,J1123.8-4552,,J1123.6-4558
2384,J1123.8+7230,bll,J1123.6+7231
2385,J1124.0+2336,fsrq,J1124.1+2337
2386,J1124.0-3653,PSR,J1123.9-3653
2387,J1124.0+2045,bll,
2388,J1124.1-1203,,
2389,J1124.4+2308,bcu,
2390,J1124.6-0809,bcu,
2391,J1124.7-5915,PSR,J1124.5-5915
2392,J1124.9+2143,bll,
2393,J1124.9+4934,bll,J1124.9+4932
2394,J1125.0-5804,bcu,J1125.1-5803
2395,J1125.1-2101,bll,J1125.0-2101
2396,J1125.2+2557,,
2397,J1125.5-3557,bll,J1125.5-3558
2398,J1125.6-5825,PSR,J1125.3-5824
2399,J1125.9-0742,bll,J1125.8-0745
2400,J1125.9+2005,fsrq,J1125.9+2007
2401,J1126.0-5007,,J1126.8-5001
2402,J1126.4-6011,PSR,J1125.6-6012
2403,J1126.8-3829,bcu,J1126.7-3834
2404,J1127.0-1857,fsrq,J1127.0-1857
2405,J1127.4+5648,fsrq,
2406,J1127.6-4920,bcu,
2407,J1127.8+3618,fsrq,J1127.8+3618
2408,J1127.9-6158,,
2409,J1128.0+5924,fsrq,J1128.0+5921
2410,J1128.2+5831,sbg,
2411,J1128.8+3757,bll,J1129.0+3758
2412,J1129.1-5230,,
2413,J1129.1+3703,bll,J1129.0+3705
2414,J1129.2-1014,bcu,
2415,J1129.2-0529,bcu,J1129.0-0532
2416,J1129.5+3034,bcu,
2417,J1129.8-1447,fsrq,J1129.9-1446
2418,J1129.8-4217,bll,J1129.4-4215
2419,J1130.5-7801,bll,J1130.7-7800
2420,J1130.5+1400,,
2421,J1130.5-3137,bll,
2422,J1130.8+1016,bll,J1132.8+1015
2423,J1131.0+3815,fsrq,J1131.4+3819
2424,J1131.1-0944,bcu,
2425,J1131.4+5809,bll,J1131.1+5810
2426,J1131.4-0504,bcu,J1131.9-0503
2427,J1132.1-1448,,
2428,J1132.2-4736,bcu,J1132.0-4736
2429,J1132.7+0034,bll,J1132.7+0034
2430,J1133.8-2048,bll,
2431,J1134.8-1729,bll,
2432,J1135.1+3014,bll,
2433,J1135.2-6055,PSR,J1135.2-6054
2434,J1135.7-0427,fsrq,
2435,J1136.0-6824,bcu,J1136.6-6826
2436,J1136.2+3407,fsrq,J1136.4+3405
2437,J1136.3-0501,bcu,
2438,J1136.4+6736,bll,J1136.6+6736
2439,J1136.4+7009,bll,J1136.6+7009
2440,J1136.8+2550,bll,J1136.9+2551
2441,J1136.8-7413,bcu,J1136.1-7411
2442,J1137.6+7527,PSR,J1136.1+7523
2443,J1137.9-1708,bll,
2444,J1138.2+4115,bll,J1138.0+4109
2445,J1138.4+4857,fsrq,J1138.2+4905
2446,J1138.4-3555,,
2447,J1139.0+4033,bcu,
2448,J1139.0+5530,bll,
2449,J1139.2-6247,,
2450,J1140.5+1528,bll,J1140.4+1529
2451,J1141.4+6805,bcu,J1141.2+6805
2452,J1141.5-1408,bll,J1141.6-1406
2453,J1142.0+1548,bll,J1142.0+1546
2454,J1142.8+0120,PSR,J1142.9+0120
2455,J1143.1+6122,bll,J1143.0+6123
2456,J1144.9+1937,rdg,J1145.1+1935
2457,J1145.5-0340,bll,
2458,J1145.5+4423,fsrq,J1145.8+4425
2459,J1145.6+5552,bcu,
2460,J1145.7+0453,fsrq,
2461,J1145.7-6949,fsrq,
2462,J1146.0-0638,,J1146.1-0640
2463,J1146.0-6822,,
2464,J1146.4-3327,bcu,
2465,J1146.6-2902,fsrq,
2466,J1146.9+3958,fsrq,J1146.8+3958
2467,J1147.0-3812,bll,J1147.0-3811
2468,J1147.2-2627,bcu,
2469,J1147.4-6758,fsrq,
2470,J1147.7-6618,,
2471,J1147.8-0724,fsrq,J1147.8-0725
2472,J1148.2-0029,,
2473,J1148.5+2629,fsrq,
2474,J1148.6+1841,bll,
2475,J1149.0+5924,rdg,
2476,J1149.1+2819,bcu,J1149.1+2815
2477,J1149.2+6246,bll,
2478,J1149.4+2441,bll,J1149.5+2443
2479,J1149.5-4029,bcu,
2480,J1150.1-6324,,
2481,J1150.4+2418,bll,J1150.3+2417
2482,J1150.6+4154,bll,J1150.5+4155
2483,J1150.6-4823,bcu,J1150.7-4816
2484,J1150.7-4613,,
2485,J1150.8-1905,,
2486,J1151.3+0957,bcu,J1151.5+0957
2487,J1151.4-6248,spp,
2488,J1151.5-1347,bll,J1151.4-1346
2489,J1151.5+5859,bll,J1151.4+5858
2490,J1151.6-2115,bcu,
2491,J1152.0-6107,PSR,J1151.8-6108
2492,J1152.1+2837,bll,
2493,J1152.3-0839,fsrq,J1152.3-0841
2494,J1152.6-6207,spp,
2495,J1152.8+3308,fsrq,
2496,J1153.0+8056,fsrq,
2497,J1153.3-1104,bcu,
2498,J1153.4+4931,FSRQ,J1153.4+4932
2499,J1153.6-2553,bcu,J1153.7-2555
2500,J1153.7+1857,,
2501,J1153.7+3822,bll,
2502,J1154.0-0010,bll,J1154.2-0010
2503,J1154.0+4037,fsrq,J1153.4+4033
2504,J1154.0+6018,fsrq,J1154.3+6023
2505,J1154.1-3243,bll,J1154.0-3243
2506,J1154.5-5952,,
2507,J1155.2-6259,spp,
2508,J1155.2-1111,,J1155.3-1112
2509,J1155.5-3418,bll,J1155.4-3417
2510,J1155.6-6547,bcu,
2511,J1155.6-6245c,spp,
2512,J1155.8+6137,bll,J1155.9+6136
2513,J1156.6+0640,bcu,
2514,J1156.6-2248,bll,J1156.7-2250
2515,J1157.7-6327,,
2516,J1158.3-6232,spp,
2517,J1158.5+4824,fsrq,
2518,J1158.8-1430,,
2519,J1158.9+0818,bcu,J1158.9+0818
2520,J1159.0+0939,bll,J1158.8+0941
2521,J1159.2-2227,bcu,J1159.3-2226
2522,J1159.3-6122,unk,
2523,J1159.3-2142,fsrq,J1159.2-2141
2524,J1159.5+2914,fsrq,J1159.5+2914
2525,J1159.5-0723,bll,J1159.6-0723
2526,J1200.2+0201,bcu,J1200.4+0202
2527,J1200.6+1229,bll,J1200.8+1228
2528,J1200.7+2008,bcu,J1200.9+2010
2529,J1200.8-1429,bcu,J1200.9-1432
2530,J1201.1-0332,bcu,
2531,J1201.7+1429,bll,
2532,J1202.4+4442,bll,
2533,J1202.5-0528,fsrq,
2534,J1202.5+3852,bll,J1203.2+3847
2535,J1202.9+5141,bcu,
2536,J1202.9+5818,,
2537,J1202.9-5717,,
2538,J1203.1+6031,bll,J1203.1+6029
2539,J1203.3+1119,bcu,
2540,J1203.4-3925,bll,J1203.5-3925
2541,J1203.4-6145,,
2542,J1203.5-1748,,J1203.9-1745
2543,J1203.5-5745,,
2544,J1203.9-6242,,J1203.9-6243
2545,J1204.0+1146,bll,J1204.0+1144
2546,J1204.2-0709,bll,J1204.3-0708
2547,J1204.3-6111,,
2548,J1204.5-5032,,
2549,J1204.8+0407,fsrq,J1205.4+0412
2550,J1205.1-5951,,
2551,J1205.7-2635,fsrq,J1205.8-2636
2552,J1205.8+3321,bcu,J1205.9+3315
2553,J1206.8-6038c,,
2554,J1206.8-5836,,
2555,J1207.2-0524,bcu,
2556,J1207.4-5050,PSR,J1207.2-5052
2557,J1207.4-1840,,
2558,J1207.4-4536,,J1207.6-4537
2559,J1207.7-0106,fsrq,
2560,J1207.7-2229,bll,J1207.6-2232
2561,J1207.9-6443c,,
2562,J1208.0-6900,,J1208.0-6901
2563,J1208.1+3017,bll,
2564,J1208.1-5149,spp,
2565,J1208.2-6237,PSR,J1208.4-6239
2566,J1208.2-7810,bcu,J1208.2-7810c
2567,J1208.2+1158,,
2568,J1208.4+6121,bll,
2569,J1208.5-5243e,SNR,J1209.1-5224
2570,J1208.5-5512,,
2571,J1208.8-1751,bcu,
2572,J1208.8-2754,bcu,
2573,J1208.9+5441,fsrq,J1208.7+5442
2574,J1209.0-4630,bcu,
2575,J1209.2-7635,,
2576,J1209.4+4118,bll,J1209.4+4119
2577,J1209.4+7608,bcu,J1209.9+7607
2578,J1209.4-6421c,,
2579,J1209.7+2548,fsrq,
2580,J1209.8+1810,fsrq,J1209.8+1810
2581,J1209.9-5923,,
2582,J1210.1+3241,,
2583,J1210.4-6250,,
2584,J1210.4-6100c,,
2585,J1210.7-6005c,,
2586,J1211.0-3800,bcu,
2587,J1211.6-2735,bcu,
2588,J1211.6+3901,bll,
2589,J1212.0-2326,bcu,
2590,J1212.0+2242,bll,
2591,J1212.2+2442,bcu,
2592,J1212.7-1402,bcu,
2593,J1213.0+5129,bll,J1212.6+5135
2594,J1213.1-5957,,
2595,J1213.3-2618,bll,J1213.1-2619
2596,J1213.3-6240e,snr,J1214.0-6236
2597,J1213.6+1306,fsrq,J1213.7+1306
2598,J1213.7+6423,bll,
2599,J1213.8-4345,bll,
2600,J1213.9-4416,,J1213.9-4412
2601,J1214.5-2318,,J1214.4-2315
2602,J1214.6-1926,bcu,J1215.9-1926
2603,J1214.7-5858,,
2604,J1215.0+1656,fsrq,J1215.1+1658
2605,J1215.1+5002,bll,J1215.0+5002
2606,J1215.1+0731,bll,
2607,J1215.1+3513,bll,
2608,J1215.8-3732,bcu,
2609,J1215.8-1733,bcu,
2610,J1216.1-0242,bll,
2611,J1216.1+0930,bll,
2612,J1216.2-6121,bcu,
2613,J1216.2+0537,,
2614,J1216.2-0600,,J1216.6-0557
2615,J1216.2-1550,,
2616,J1216.4-1358,,
2617,J1216.8-5955,,
2618,J1217.2-2500,,
2619,J1217.9+3007,BLL,J1217.8+3007
2620,J1218.0-0028,bll,J1218.0-0029
2621,J1218.5-0119,bll,J1218.4-0121
2622,J1218.6-1049,,
2623,J1219.0+4827,fsrq,
2624,J1219.0+3653,bcu,
2625,J1219.0-4827,bll,J1218.8-4827
2626,J1219.6+0550,rdg,
2627,J1219.7-0313,bll,J1219.7-0314
2628,J1219.7+0444,bll,
2629,J1219.9+6056,bcu,J1220.3+6055
2630,J1220.1-5558,,
2631,J1220.1+7105,fsrq,J1220.2+7105
2632,J1220.1+3432,bll,J1220.2+3434
2633,J1220.1-2458,,J1220.0-2502
2634,J1220.2-3713,bcu,J1220.1-3715
2635,J1220.5-2745,,
2636,J1221.3+3010,bll,J1221.3+3010
2637,J1221.4-0634,PSR,J1221.5-0632
2638,J1221.5+2814,bll,J1221.4+2814
2639,J1222.0-4121,bcu,
2640,J1222.5+0414,fsrq,J1222.4+0414
2641,J1223.0+1100,bcu,
2642,J1223.3+1213,bll,J1223.2+1215
2643,J1223.5+0818,bll,J1223.3+0818
2644,J1223.6-3032,bll,J1223.3-3028
2645,J1223.8+4649,bll,
2646,J1223.8+8039,bll,J1222.7+8041
2647,J1223.9+7954,bll,J1222.7+7952
2648,J1223.9+5000,fsrq,J1224.5+4957
2649,J1224.1+2239,bll,
2650,J1224.4+2436,bll,J1224.5+2436
2651,J1224.6+7011,,
2652,J1224.7-8313,bcu,J1224.6-8312
2653,J1224.9+2122,FSRQ,J1224.9+2122
2654,J1224.9+4334,bll,J1224.6+4332
2655,J1225.0+0330,fsrq,
2656,J1225.3-3446,bcu,J1225.4-3448
2657,J1225.4-1550,bcu,
2658,J1225.5-2851,bcu,
2659,J1225.6-7313,bcu,J1225.7-7314
2660,J1225.9+2951,,J1225.9+2953
2661,J1226.0+5622,bll,
2662,J1226.5+3023,,
2663,J1226.7+0637,bll,J1226.8+0638
2664,J1226.8-1329,bll,J1226.9-1329
2665,J1226.8-4907,,
2666,J1227.1-4437,bll,
2667,J1228.0-6918,,
2668,J1228.0-4853,PSR,J1227.9-4854
2669,J1228.3+7521,bcu,
2670,J1228.7+4858,fsrq,J1228.7+4857
2671,J1228.7-0318,bcu,J1228.4-0317
2672,J1229.0+0202,FSRQ,J1229.1+0202
2673,J1229.5-3048,,
2674,J1229.7-5304,bll,J1229.8-5305
2675,J1230.2+2517,bll,J1230.3+2519
2676,J1230.8+1223,rdg,J1230.9+1224
2677,J1230.9+3711,bll,
2678,J1231.1-1412,PSR,J1231.2-1411
2679,J1231.5+1421,bll,J1231.8+1421
2680,J1231.6+6415,bll,J1231.5+6414
2681,J1231.6-5116,,J1231.6-5113
2682,J1231.6-6511,,J1231.7-6513
2683,J1231.7+2847,bll,J1231.7+2847
2684,J1231.7-6653,,
2685,J1232.1+5953,,
2686,J1232.5+4821,fsrq,
2687,J1232.5-3720,bcu,J1232.5-3720
2688,J1233.0+1333,,J1232.8+1332
2689,J1233.1+1703,bll,
2690,J1233.6+5027,bll,
2691,J1233.7-0144,bll,J1233.7-0145
2692,J1234.0-5735,bcu,J1233.9-5736
2693,J1234.7-0434,bcu,J1234.7-0437
2694,J1236.3+3858,bll,J1236.6+3901
2695,J1236.9-7232,rdg,
2696,J1237.0+3019,bll,
2697,J1237.8+6256,bll,J1237.9+6258
2698,J1238.1-4541,bll,J1238.3-4543
2699,J1238.3-1959,bll,J1238.2-1958
2700,J1238.5-1201,fsrq,J1239.1-1158
2701,J1239.4+0728,bll,J1239.4+0727
2702,J1239.5+0443,fsrq,J1239.5+0443
2703,J1239.7-3455,,
2704,J1240.1-6846,bcu,
2705,J1240.4-2606,bcu,
2706,J1240.4-7148,bcu,J1240.3-7149
2707,J1241.3+4236,bcu,
2708,J1241.5+3439,bll,
2709,J1241.8-1456,bll,J1241.6-1456
2710,J1241.9+0636,bll,J1241.9+0639
2711,J1242.4-2948,fsrq,
2712,J1242.6+7635,bll,
2713,J1242.9+7315,bcu,
2714,J1243.0+3950,bcu,
2715,J1243.2+3627,bll,J1243.1+3627
2716,J1243.5+5311,,
2717,J1243.7+1727,,
2718,J1243.9-0218,bcu,J1243.9-0217
2719,J1244.2-4956,bcu,J1244.3-4955
2720,J1244.3-6233,,J1244.2-6227
2721,J1244.5+1616,bll,J1244.1+1615
2722,J1245.1+5709,bll,J1244.8+5707
2723,J1245.8+0232,bll,
2724,J1246.3+0112,bll,
2725,J1246.7-2548,fsrq,J1246.7-2547
2726,J1247.0+4421,bll,J1247.0+4421
2727,J1248.3+5820,bll,J1248.2+5820
2728,J1248.7+5127,bll,J1248.0+5130
2729,J1248.9+4840,bcu,
2730,J1249.2-2809,bcu,J1249.1-2808
2731,J1249.3-0545,bcu,J1249.5-0546
2732,J1249.8+3707,bll,J1249.7+3705
2733,J1250.6+0217,bll,J1250.5+0217
2734,J1250.8+3117,bcu,
2735,J1250.8-5424,,
2736,J1250.9-4943,,J1251.0-4943
2737,J1251.2+1039,bll,J1251.3+1041
2738,J1251.3-0201,bcu,J1251.0-0203
2739,J1251.3-1719,fsrq,
2740,J1252.7-2520,,
2741,J1253.2+5301,bll,J1253.2+5300
2742,J1253.3-5816,psr,
2743,J1253.5-3934,bll,
2744,J1253.8+0327,bll,J1253.7+0327
2745,J1253.8+6242,bll,J1254.1+6240
2746,J1253.8+2929,bcu,
2747,J1254.2-2205,bcu,J1254.1-2203
2748,J1254.5+2210,bll,J1254.5+2210
2749,J1254.7-4516,,
2750,J1254.9-7141,bcu,
2751,J1254.9-4426,bll,J1254.9-4423
2752,J1254.9+1138,fsrq,
2753,J1256.1-5652,unk,J1256.1-5703
2754,J1256.1-5919,bcu,J1256.1-5919
2755,J1256.1-0547,FSRQ,J1256.1-0547
2756,J1256.2-1146,bll,J1256.3-1146
2757,J1256.8+5329,,J1256.7+5328
2758,J1256.8-1333,,
2759,J1256.9+2736,,
2760,J1257.0-6339,,J1257.0-6338
2761,J1257.2+3646,bll,J1256.9+3649
2762,J1257.6+2413,bll,
2763,J1257.8+3228,fsrq,J1258.1+3233
2764,J1258.3+6121,bll,J1258.0+6120
2765,J1258.4+6554,,
2766,J1258.5-3406,,
2767,J1258.6-1759,fsrq,J1258.6-1800
2768,J1258.7-0452,bll,
2769,J1258.7+5143,bcu,J1258.7+5137
2770,J1258.8-2219,fsrq,J1258.7-2219
2771,J1259.0-8148,,J1259.3-8151
2772,J1259.1-2311,bll,J1259.0-2310
2773,J1259.5+2332,bcu,
2774,J1259.7-3223,bll,J1259.5-3231
2775,J1259.8-3749,bll,J1259.8-3749
2776,J1300.0+1753,bll,
2777,J1300.4+1416,fsrq,J1300.2+1416
2778,J1301.5+4413,bll,
2779,J1301.6+4056,bll,
2780,J1301.6+0834,PSR,J1301.6+0832
2781,J1301.6+3336,fsrq,J1301.5+3333
2782,J1302.3+6901,bcu,
2783,J1302.4-3258,PSR,J1302.3-3259
2784,J1302.7+4750,bll,
2785,J1302.8+5748,bll,J1302.6+5748
2786,J1302.9-6349,HMB,
2787,J1303.0-6312e,PWN,J1303.0-6312e
2788,J1303.0+2434,bll,J1303.0+2435
2789,J1303.1-4714,,
2790,J1303.6-4622,fsrq,J1303.7-4619
2791,J1304.0-5539,bcu,J1304.3-5535
2792,J1304.0+3704,bll,
2793,J1304.2-2412,bll,J1304.2-2411
2794,J1304.3-4353,bll,J1304.3-4353
