,4FGLDR3,CLASS1-4FGLDR3,4FGLDR3-3FGL
2384,J1007.0+3455,bll,J1006.7+3453
2385,J1007.6+4253,,
2386,J1007.6-3332,fsrq,J1007.4-3334
2387,J1007.8-4514,,
2388,J1008.0+0620,bll,J1007.9+0621
2389,J1008.0+0028,bll,J1007.8+0026
2390,J1008.1+4706,bll,
2391,J1008.1-5706c,unk,J1008.6-5706
2392,J1008.2-1000,,
2393,J1008.7-2909,bcu,J1008.9-2910
2394,J1008.8-3139,bll,J1009.0-3137
2395,J1009.5-0034,,
2396,J1010.0+1416,,
2397,J1010.2+8251,fsrq,
2398,J1010.2-3119,bll,J1010.2-3120
2399,J1010.8-0158,fsrq,J1010.8-0158
2400,J1011.1-4420,unk,
2401,J1011.3-0427,fsrq,
2402,J1011.4-5729c,,
2403,J1011.6+3600,bll,
2404,J1012.1-4235,MSP,J1012.0-4235
2405,J1012.3-1232,bcu,
2406,J1012.3+0629,bll,J1012.2+0631
2407,J1012.7+4228,bll,J1012.7+4229
2408,J1012.7+2439,fsrq,J1012.6+2439
2409,J1013.3-2551,bcu,
2410,J1013.4-4006,bll,J1013.4-4008
2411,J1013.7+3444,fsrq,J1013.5+3440
2412,J1014.3+4112,bcu,J1014.2+4115
2413,J1014.6+6126,,
2414,J1014.7+3210,bcu,
2415,J1014.8+2257,fsrq,J1014.1+2306
2416,J1014.8-0537,bcu,
2417,J1014.9-4508,bcu,J1015.2-4512
2418,J1015.0+4926,bll,J1015.0+4925
2419,J1015.1-6353,,
2420,J1015.5-6030,psr,J1016.5-6034
2421,J1015.6+5553,fsrq,J1016.1+5555
2422,J1016.0+0512,fsrq,J1016.0+0513
2423,J1016.1-4247,,J1016.6-4244
2424,J1016.2-5729c,,
2425,J1016.3-5857,PSR,J1016.3-5858
2426,J1016.4+7703,bcu,
2427,J1016.5-2650,bcu,J1016.9-2653
2428,J1017.2-1549,bcu,
2429,J1017.3+5204,bcu,
2430,J1017.4+2538,bcu,
2431,J1017.4+5956,,
2432,J1017.8+0715,bcu,
2433,J1018.1-4051,,
2434,J1018.1+1905,bll,J1018.1+1904
2435,J1018.1-2705,,
2436,J1018.2+0145,,
2437,J1018.3-3124,fsrq,J1018.4-3119
2438,J1018.3-0703,,
2439,J1018.4+3540,fsrq,J1018.3+3542
2440,J1018.4+0528,fsrq,J1018.5+0530
2441,J1018.4+2210,,
2442,J1018.6+3126,bll,
2443,J1018.8+5913,bll,J1018.8+5913
2444,J1018.9+1043,bcu,
2445,J1018.9-5856,HMB,J1018.9-5856
2446,J1019.3+5625,,
2447,J1019.7+6321,bll,J1020.0+6323
2448,J1019.7+0511,bcu,
2449,J1019.8-5749,PSR,J1020.0-5749
2450,J1020.4-5314,,
2451,J1020.7-3920,bll,
2452,J1021.1+1626,bll,
2453,J1021.4+8021,bcu,J1021.8+8023
2454,J1021.8-6348,,
2455,J1021.8-6308,,
2456,J1021.9+5123,bll,
2457,J1022.1-1818,,
2458,J1022.4-4231,bll,J1022.3-4234
2459,J1022.7-0112,bll,J1022.8-0113
2460,J1023.0-5745,PSR,J1023.1-5745
2461,J1023.1+3949,fsrq,J1023.1+3952
2462,J1023.2+2859,fsrq,
2463,J1023.3-5747e,SFR,J1023.1-5745
2464,J1023.7+0038,LMB,J1023.6+0040
2465,J1023.8+3002,bll,J1023.7+3000
2466,J1023.8-4335,bll,J1023.9-4335
2467,J1023.9-3236,fsrq,J1024.1-3232
2468,J1024.5-0719,MSP,J1024.6-0718
2469,J1024.5-5329,unk,
2470,J1024.5-4543,unk,J1024.4-4545
2471,J1024.8+2332,bll,J1025.1+2333
2472,J1026.2-5731,,J1026.2-5730
2473,J1026.9+0608,bll,J1027.0+0609
2474,J1026.9-1749,bll,J1026.9-1750
2475,J1027.0-8542,bll,J1026.4-8542
2476,J1027.2+7427,bcu,J1026.5+7423
2477,J1027.4-6324,,
2478,J1027.6+6317,bll,J1027.7+6316
2479,J1027.6+1828,bcu,J1028.0+1829
2480,J1027.6+8251,bcu,J1027.8+8253
2481,J1027.9+0252,fsrq,
2482,J1028.1-3550,,
2483,J1028.3+3108,bll,
2484,J1028.4-1539,,
2485,J1028.4-0234,fsrq,J1028.5-0235
2486,J1028.5-5819,PSR,J1028.4-5819
2487,J1028.7-6431c,bcu,J1029.2-6422
2488,J1029.3-6657,unk,
2489,J1029.4-0828,,
2490,J1029.9+7335,,
2491,J1030.2-8403,bcu,J1032.9-8401
2492,J1030.4-3001,bcu,
2493,J1030.6-2028,bll,J1030.4-2030
2494,J1030.7+6118,,
2495,J1031.1+7442,bll,J1031.0+7440
2496,J1031.3+5053,bll,J1031.2+5053
2497,J1031.4-4448,,
2498,J1031.6+6019,fsrq,J1031.6+6021
2499,J1031.8-2609,bcu,
2500,J1032.0+5725,,
2501,J1032.6+3737,bll,J1032.7+3735
2502,J1032.7+6624,bll,J1032.5+6623
2503,J1033.1+4115,fsrq,J1033.2+4116
2504,J1033.5-5035,bcu,J1033.4-5035
2505,J1033.5+4221,bll,
2506,J1033.7+3708,bcu,
2507,J1033.9+6050,FSRQ,J1033.8+6051
2508,J1034.0-2547,bcu,
2509,J1034.7-4645,unk,
2510,J1035.1-0608,bcu,
2511,J1035.3-2050,bcu,
2512,J1035.3+5541,bcu,J1035.2+5545
2513,J1035.4-6720,MSP,J1035.7-6720
2514,J1035.6+4409,bll,
2515,J1035.9-3108,bcu,
2516,J1036.2+2202,fsrq,
2517,J1036.2+5701,,
2518,J1036.2-5936,NOV,
2519,J1036.3-5833e,,J1036.4-5828c
2520,J1036.5-1809,,
2521,J1036.5+1231,bll,
2522,J1036.5-8318,MSP,J1036.0-8317
2523,J1036.6-4349,,J1036.4-4348
2524,J1036.6-3741,fsrq,J1037.4-3742
2525,J1037.0-1954,bcu,
2526,J1037.4-2933,fsrq,J1037.0-2934
2527,J1037.7-2822,fsrq,J1037.5-2821
2528,J1037.7+5711,bll,J1037.5+5711
2529,J1037.8-5810c,,J1039.1-5809
2530,J1038.2-2425,bcu,J1038.0-2425
2531,J1038.5+3926,bll,
2532,J1038.8-5312,fsrq,J1038.9-5311
2533,J1039.2+3258,,
2534,J1039.2-2848,bcu,
2535,J1039.6+0535,bcu,
2536,J1039.7-1540,fsrq,
2537,J1039.9+7326,bcu,J1039.5+7324
2538,J1040.5+0947,bll,
2539,J1040.5+0617,bll,J1040.4+0615
2540,J1041.0+1342,bll,J1040.8+1342
2541,J1041.1-1201,bcu,J1040.9-1205
2542,J1041.3-6437,bcu,
2543,J1041.5+0607,fsrq,
2544,J1041.7+3902,bll,J1041.8+3901
2545,J1041.9-0557,bll,J1042.0-0557
2546,J1042.1-4128,bll,J1042.1-4126
2547,J1042.9+0054,bll,
2548,J1043.0+5316,,
2549,J1043.2+2408,fsrq,J1043.1+2407
2550,J1043.6+0654,bll,
2551,J1044.4-5737,PSR,J1044.5-5737
2552,J1044.5-1439,,
2553,J1044.6+8053,fsrq,J1044.4+8058
2554,J1045.1-5940,BIN,J1045.1-5941
2555,J1045.3+2751,bll,
2556,J1045.7-6414,unk,J1045.3-6414
2557,J1045.8-2928,fsrq,J1045.7-2926
2558,J1045.9-2331,bcu,J1045.5-2335
2559,J1046.0+5448,bcu,
2560,J1046.7-6010,,J1047.3-6005
2561,J1046.8-2534,bll,J1046.9-2531
2562,J1047.2-5517,bcu,
2563,J1047.2+6740,,
2564,J1047.5-6532,,
2565,J1047.7+7238,bll,J1047.6+7240
2566,J1047.8-6216,bcu,J1047.8-6216
2567,J1047.9+0055,bcu,
2568,J1047.9-3738,bcu,J1047.8-3737
2569,J1047.9-4642,bcu,
2570,J1048.0-1912,fsrq,
2571,J1048.2-5832,PSR,J1048.2-5832
2572,J1048.4-5030,,
2573,J1048.4+7143,FSRQ,J1048.4+7144
2574,J1048.5-5923,,
2575,J1048.6+2340,MSP,J1048.6+2338
2576,J1049.5+1548,bll,J1049.7+1548
2577,J1049.6-0153,,
2578,J1049.7+5011,bll,
2579,J1049.8+2741,,
2580,J1049.8+1429,bcu,J1049.8+1425
2581,J1049.9-3658,,
2582,J1050.1+0432,fsrq,J1050.4+0435
2583,J1050.6+2027,fsrq,
2584,J1050.6-5248,bcu,
2585,J1051.2-6517,bcu,J1051.5-6517
2586,J1051.4-3139,fsrq,
2587,J1051.4+3942,bll,J1051.4+3941
2588,J1051.6+3253,sbg,
2589,J1051.6+2109,fsrq,
2590,J1051.9+0103,bll,J1051.8+0105
2591,J1052.3+0818,bll,J1052.0+0816
2592,J1052.9-3743,bll,J1052.8-3741
2593,J1053.3-1134,bcu,
2594,J1053.7+4930,bll,J1053.7+4929
2595,J1053.9+8628,bcu,
2596,J1054.0-5938,,
2597,J1054.2+3926,bcu,
2598,J1054.5+2211,bll,J1054.5+2210
2599,J1054.7-6008c,,J1054.7-6006
2600,J1055.5-0125,bll,
2601,J1055.6-0719,,
2602,J1055.7+1033,,
2603,J1055.7-6028,PSR,J1055.8-6025
2604,J1055.7-1807,,
2605,J1055.9+6507,,
2606,J1056.0+0253,bll,
2607,J1056.2-6323,,
2608,J1056.3+1350,,
2609,J1056.8+7012,fsrq,J1058.1+7010
2610,J1056.9-5852,PSR,J1056.7-5853
2611,J1057.2+5510,bll,
2612,J1057.3-2341,fsrq,J1057.3-2341
2613,J1057.6-4051,,J1057.6-4051
2614,J1057.8-2754,bll,J1057.6-2754
2615,J1057.9-5227,PSR,J1057.9-5227
2616,J1058.0+4305,bll,
2617,J1058.4-6625,,J1058.7-6621
2618,J1058.4+0133,BLL,J1058.5+0133
2619,J1058.5+8115,fsrq,J1058.4+8112
2620,J1058.6+2817,bll,
2621,J1058.6-8003,bll,J1058.5-8003
2622,J1058.6+5627,BLL,J1058.6+5627
2623,J1058.9-6101,,J1058.5-6106c
2624,J1059.2-1134,bll,J1059.2-1133
2625,J1059.4+2148,,
2626,J1059.4+0226,,J1059.3+0224
2627,J1059.5+2057,fsrq,J1059.9+2056
2628,J1059.5-6021,spp,
2629,J1100.0-2044,,J1100.2-2044
2630,J1100.3+4020,bll,J1100.5+4020
2631,J1101.3+7017,bcu,
2632,J1101.4+4108,bll,J1101.5+4106
2633,J1101.5+3904,bcu,
2634,J1102.0-6054,bcu,J1101.9-6053
2635,J1102.1+2249,fsrq,
2636,J1102.3+6715,,
2637,J1102.4+0246,msp,
2638,J1102.6+5251,fsrq,J1103.3+5239
2639,J1102.8-0148,bcu,
2640,J1102.9-5628,bcu,
2641,J1102.9+3014,fsrq,
2642,J1103.0-2447,,
2643,J1103.0+1157,fsrq,J1103.1+1155
2644,J1103.6-2329,bll,J1103.5-2329
2645,J1103.9-5357,bll,J1103.9-5357
2646,J1104.0+2611,bcu,
2647,J1104.0+0020,bll,
2648,J1104.4+0730,bll,J1104.3+0730
2649,J1104.4+3812,BLL,J1104.4+3812
2650,J1104.9-6037,PSR,J1104.9-6036
2651,J1104.9+5748,bcu,
2652,J1105.1-2600,,
2653,J1105.3-0626,,
2654,J1105.4-6108,PSR,J1105.2-6113
2655,J1105.7+6037,fsrq,
2656,J1105.8+3944,bll,
2657,J1105.8-0731,bcu,
2658,J1106.0+2813,fsrq,J1105.9+2814
2659,J1106.2+7303,,
2660,J1106.2-1048,bcu,
2661,J1106.4+0859,,
2662,J1106.5-3646,bll,J1106.4-3643
2663,J1106.7+3623,,
2664,J1106.7-1742,,J1106.6-1744
2665,J1107.0-4449,fsrq,J1107.4-4447
2666,J1107.6+0222,bll,J1107.5+0223
2667,J1107.7-3042,fsrq,
2668,J1107.8+1501,bll,J1107.8+1502
2669,J1108.7-1844,bcu,
2670,J1109.1-4853,,
2671,J1109.3+2411,bll,J1109.4+2411
2672,J1109.4-6115e,,J1111.9-6038
2673,J1109.6+3735,bll,J1109.6+3734
2674,J1109.7-4814,bcu,J1109.4-4815
2675,J1109.8+4406,,
2676,J1110.2+7135,bll,J1110.0+7134
2677,J1110.3-6501,,
2678,J1110.4-8023,,
2679,J1110.5-1836,bll,J1110.4-1835
2680,J1111.0+3542,bll,
2681,J1111.4+0137,,
2682,J1111.4-4624,bcu,
2683,J1111.5+3455,bll,
2684,J1111.8-6039,PSR,J1111.9-6038
2685,J1111.8+4858,bcu,
2686,J1112.0+2607,bll,
2687,J1112.1-6108,PSR,J1112.5-6105
2688,J1112.2-6055,,J1111.9-6058
2689,J1112.4+1751,bll,J1112.6+1749
2690,J1112.5+3448,fsrq,J1112.4+3449
2691,J1113.6-1920,bcu,
2692,J1113.8+1528,bll,
2693,J1113.9+5523,bll,
2694,J1114.2+0638,gal,
2695,J1114.5-0819,fsrq,
2696,J1114.6+1225,,
2697,J1114.7-0248,fsrq,
2698,J1115.1-6118,,J1115.2-6124c
2699,J1115.2-0703,bcu,J1115.0-0701
2700,J1116.3+1818,,
2701,J1116.3-4000,bcu,
2702,J1116.6+2915,rdg,
2703,J1117.0+2013,bll,J1117.0+2014
2704,J1117.2+0008,bll,
2705,J1117.2-5337,bcu,J1117.2-5338
2706,J1117.6+2550,bll,J1117.3+2546
2707,J1117.6+0217,bcu,J1117.7+0217
2708,J1117.7-3650,bcu,
2709,J1118.0+5356,bll,J1117.9+5355
2710,J1118.1+5857,,
2711,J1118.2-4634,fsrq,J1117.7-4632
2712,J1118.2-0415,agn,J1118.2-0411
2713,J1118.6-1235,fsrq,
2714,J1118.6-6159,,
2715,J1119.0+1235,fsrq,
2716,J1119.1-6127,PSR,J1119.1-6127
2717,J1119.6-3047,bll,J1119.7-3046
2718,J1119.9-1007,,
2719,J1120.0-2204,,J1119.9-2204
2720,J1120.1-2645,,J1119.8-2647
2721,J1120.6+0713,bcu,J1120.6+0713
2722,J1120.8+4212,bll,J1120.8+4212
2723,J1121.3-0011,bcu,
2724,J1121.4-0553,fsrq,J1121.4-0554
2725,J1122.0-0231,,
2726,J1122.2+3926,,
2727,J1122.4-6237,,
2728,J1122.5-1440,,
2729,J1123.1-3233,bll,
2730,J1123.2-5111,,
2731,J1123.4-2529,fsrq,J1123.3-2529
2732,J1123.5-6418,bcu,J1123.2-6415
2733,J1123.6+8028,bcu,
2734,J1123.8-4552,,J1123.6-4558
2735,J1123.8+7230,bll,J1123.6+7231
2736,J1124.0+2336,fsrq,J1124.1+2337
2737,J1124.0-3653,MSP,J1123.9-3653
2738,J1124.0+2045,bll,
2739,J1124.1-1203,,
2740,J1124.4+2308,bcu,
2741,J1124.5-0658,,
2742,J1124.6-0809,bcu,
2743,J1124.7-5915,PSR,J1124.5-5915
2744,J1124.9+2143,bll,
2745,J1124.9+4934,bll,J1124.9+4932
2746,J1125.0-5804,bcu,J1125.1-5803
2747,J1125.1+4811,,
2748,J1125.1-2101,bll,J1125.0-2101
2749,J1125.2+2557,,
2750,J1125.5-3557,bll,J1125.5-3558
2751,J1125.6-5825,MSP,J1125.3-5824
2752,J1125.8-4004,,
2753,J1125.9-0742,bll,J1125.8-0745
2754,J1125.9+2005,fsrq,J1125.9+2007
2755,J1126.0-5007,,J1126.8-5001
2756,J1126.4-6011,MSP,J1125.6-6012
2757,J1126.8-3829,bcu,J1126.7-3834
2758,J1127.0-1857,fsrq,J1127.0-1857
2759,J1127.3+3755,bcu,
2760,J1127.4+5648,fsrq,
2761,J1127.6-4920,bcu,
2762,J1127.8+3618,fsrq,J1127.8+3618
2763,J1127.9-6158,,
2764,J1128.0+5924,fsrq,J1128.0+5921
2765,J1128.2+5831,sbg,
2766,J1128.8+3757,bll,J1129.0+3758
2767,J1129.1-5230,,
2768,J1129.1+3703,bll,J1129.0+3705
2769,J1129.2-1014,bcu,
2770,J1129.2-0529,bcu,J1129.0-0532
2771,J1129.5+3034,bcu,
2772,J1129.8-1447,fsrq,J1129.9-1446
2773,J1129.8-4217,bll,J1129.4-4215
2774,J1130.5-7801,bll,J1130.7-7800
2775,J1130.5-6236c,,J1128.7-6232
2776,J1130.5+1400,,
2777,J1130.5-3137,bll,
2778,J1130.8+1016,bll,J1132.8+1015
2779,J1131.0+3815,fsrq,J1131.4+3819
2780,J1131.1-0944,bcu,
2781,J1131.4+5809,bll,J1131.1+5810
2782,J1131.4-0504,bcu,J1131.9-0503
2783,J1131.6+4657,,
2784,J1132.1-1448,,
2785,J1132.2-4736,bcu,J1132.0-4736
2786,J1132.7+0034,bll,J1132.7+0034
2787,J1132.8-5328,bcu,
2788,J1133.7-6223c,,
2789,J1133.8-2048,bll,
2790,J1134.7+6612,bll,
2791,J1134.8-1729,bll,
2792,J1135.1+3014,bll,
2793,J1135.2-6055,PSR,J1135.2-6054
2794,J1135.7-0427,fsrq,
2795,J1136.0-6824,bcu,J1136.6-6826
2796,J1136.2+3407,fsrq,J1136.4+3405
2797,J1136.3-0501,bcu,
2798,J1136.4+6736,bll,J1136.6+6736
2799,J1136.4+7009,bll,J1136.6+7009
2800,J1136.8+2550,bll,J1136.9+2551
2801,J1136.8-7413,bcu,J1136.1-7411
2802,J1137.3+0535,,
2803,J1137.6+7527,MSP,J1136.1+7523
2804,J1137.9-1708,bll,
2805,J1138.2+4115,bll,J1138.0+4109
2806,J1138.4+4857,fsrq,J1138.2+4905
2807,J1138.4-3555,,
2808,J1139.0+4033,bcu,
2809,J1139.0+5530,bll,
2810,J1139.2-6247,PSR,
2811,J1140.5+1528,bll,J1140.4+1529
2812,J1140.7-0129,,
2813,J1141.4+6805,bcu,J1141.2+6805
2814,J1141.5-1408,bll,J1141.6-1406
2815,J1142.0+1548,bll,J1142.0+1546
2816,J1142.8+0120,MSP,J1142.9+0120
2817,J1143.1+6122,bll,J1143.0+6123
2818,J1143.7-1014,bcu,
2819,J1143.9+1558,bll,
2820,J1144.9+1937,rdg,J1145.1+1935
2821,J1145.5-0340,bll,
2822,J1145.5+4423,fsrq,J1145.8+4425
2823,J1145.6+5552,bcu,
2824,J1145.7+0453,fsrq,
2825,J1145.7-6949,fsrq,
2826,J1145.7-1528,bcu,
2827,J1146.0-0638,,J1146.1-0640
2828,J1146.0-6822,,
2829,J1146.4-3327,bcu,
2830,J1146.6-2902,fsrq,
2831,J1146.9+3958,fsrq,J1146.8+3958
2832,J1147.0-3812,bll,J1147.0-3811
2833,J1147.2-2627,bcu,
2834,J1147.4-6758,fsrq,
2835,J1147.7-6618,,
2836,J1147.8-0724,fsrq,J1147.8-0725
2837,J1148.2-0029,,
2838,J1148.5+2629,fsrq,
2839,J1148.6+1841,bll,
2840,J1149.0+5924,rdg,
2841,J1149.1+2819,bcu,J1149.1+2815
2842,J1149.2+6246,bll,
2843,J1149.3-6232,spp,
2844,J1149.4+2441,bll,J1149.5+2443
2845,J1149.5-4029,bcu,
2846,J1150.1-6324,,
2847,J1150.4+2418,bll,J1150.3+2417
2848,J1150.6+4154,bll,J1150.5+4155
2849,J1150.6-4823,bcu,J1150.7-4816
2850,J1150.7-4613,,
2851,J1150.8-1905,,
2852,J1151.3+0957,bll,J1151.5+0957
2853,J1151.4-6248,spp,
2854,J1151.5-1347,bll,J1151.4-1346
2855,J1151.5+5859,bll,J1151.4+5858
2856,J1151.6-2115,bcu,
2857,J1152.0-6107,PSR,J1151.8-6108
2858,J1152.1+2837,bll,
2859,J1152.1-3553,,
2860,J1152.3-0839,fsrq,J1152.3-0841
2861,J1152.6-6207,spp,
2862,J1152.8+3308,fsrq,
2863,J1153.0+8056,fsrq,
2864,J1153.2+0123,,
2865,J1153.3-1104,bcu,
2866,J1153.4+4931,FSRQ,J1153.4+4932
2867,J1153.6-2553,bcu,J1153.7-2555
2868,J1153.7+1857,,
2869,J1153.7+3822,bll,
2870,J1154.0-0010,bll,J1154.2-0010
2871,J1154.0+4037,fsrq,J1153.4+4033
2872,J1154.0+6018,fsrq,J1154.3+6023
2873,J1154.1-3243,bll,J1154.0-3243
2874,J1154.5-5952,,
2875,J1155.2-6259,spp,
2876,J1155.2+4320,fsrq,
2877,J1155.2-1111,,J1155.3-1112
2878,J1155.5-3418,bll,J1155.4-3417
2879,J1155.6-6547,bcu,
2880,J1155.6-6245c,spp,
2881,J1155.8+6137,bll,J1155.9+6136
2882,J1155.8-1217,bcu,
2883,J1156.6+0640,bcu,
2884,J1156.6-2248,bll,J1156.7-2250
2885,J1157.2-6059,,
2886,J1157.7-6327,,
2887,J1158.3-6232,spp,
2888,J1158.5+4824,fsrq,
2889,J1158.8-1430,,
2890,J1158.9+0956,bcu,
2891,J1158.9+0818,bcu,J1158.9+0818
2892,J1159.0+0939,bll,J1158.8+0941
2893,J1159.2-2227,bcu,J1159.3-2226
2894,J1159.3-6122,unk,
2895,J1159.3-2142,fsrq,J1159.2-2141
2896,J1159.5+2914,fsrq,J1159.5+2914
2897,J1159.5-0723,bll,J1159.6-0723
2898,J1200.2+0201,bcu,J1200.4+0202
2899,J1200.6+1229,bll,J1200.8+1228
2900,J1200.7+2008,bcu,J1200.9+2010
2901,J1200.8-1429,bcu,J1200.9-1432
2902,J1201.1-0332,bcu,
2903,J1201.4+8234,,
2904,J1201.7+1429,bll,
2905,J1202.4+4442,bll,
2906,J1202.5-0528,fsrq,
2907,J1202.5+3852,bll,J1203.2+3847
2908,J1202.9+5141,bcu,
2909,J1202.9-5717,,
2910,J1203.1+6031,bll,J1203.1+6029
2911,J1203.3+1119,bcu,
2912,J1203.4-3925,bll,J1203.5-3925
2913,J1203.4-6145,,
2914,J1203.5-1748,,J1203.9-1745
2915,J1203.5-5745,,
2916,J1203.7-6303c,,
2917,J1203.7+5821,bll,
2918,J1203.8-5920,,
2919,J1203.9-6242,PSR,J1203.9-6243
2920,J1204.0+1146,bll,J1204.0+1144
2921,J1204.2-0709,bll,J1204.3-0708
2922,J1204.3-6111,,
2923,J1204.4+3750,bcu,
2924,J1204.5-5032,,
2925,J1204.8+0407,fsrq,J1205.4+0412
2926,J1205.1-5951,,
2927,J1205.3-6212c,,
2928,J1205.7-2635,fsrq,J1205.8-2636
2929,J1205.8+3321,bcu,J1205.9+3315
2930,J1206.8-6038c,,
2931,J1206.8-5836,,
2932,J1207.2-0524,bcu,
2933,J1207.4-5050,MSP,J1207.2-5052
2934,J1207.4-1840,,
2935,J1207.4-4536,,J1207.6-4537
2936,J1207.7-0106,fsrq,
2937,J1207.7-2229,bll,J1207.6-2232
2938,J1207.9-6443c,,
2939,J1208.0-6900,,J1208.0-6901
2940,J1208.1+3017,bll,
2941,J1208.1-5149,spp,
2942,J1208.2-6237,PSR,J1208.4-6239
2943,J1208.2-7810,bcu,J1208.2-7810c
2944,J1208.2+1158,,
2945,J1208.4+6121,bll,
2946,J1208.5-5243e,SNR,J1209.1-5224
2947,J1208.5-5512,,
2948,J1208.8-1751,bcu,
2949,J1208.8-2754,bcu,
2950,J1208.9+5441,fsrq,J1208.7+5442
2951,J1209.0-4630,bcu,
2952,J1209.2-7635,,
2953,J1209.4+4118,bll,J1209.4+4119
2954,J1209.4+7608,bcu,J1209.9+7607
2955,J1209.4-6421c,,
2956,J1209.7+2548,fsrq,
2957,J1209.8+1810,fsrq,J1209.8+1810
2958,J1209.9-5923,,
2959,J1210.1+3241,,
2960,J1210.3+3928,bll,
2961,J1210.4-6250,,
2962,J1210.4-6100c,,
2963,J1211.0-3800,bcu,
2964,J1211.6-2735,bcu,
2965,J1211.6+3901,bll,
2966,J1211.8-6021c,unk,
2967,J1212.0-2326,bll,
2968,J1212.0+2242,bll,
2969,J1212.1+6412,bcu,J1211.8+6413
2970,J1212.2+2442,bcu,
2971,J1212.7-1402,bcu,
2972,J1213.0+5129,bll,J1212.6+5135
2973,J1213.1-1123,,
2974,J1213.3-2618,bll,J1213.1-2619
2975,J1213.3-6240e,snr,J1214.0-6236
2976,J1213.6-5954,,
2977,J1213.6+1236,,
2978,J1213.6+1306,fsrq,J1213.7+1306
2979,J1213.7+6423,bll,
2980,J1213.8-4345,bll,
2981,J1213.9-4416,,J1213.9-4412
2982,J1214.5-2318,,J1214.4-2315
2983,J1214.6-1926,bcu,J1215.9-1926
2984,J1214.7-5858,,
2985,J1215.0+5351,bll,
2986,J1215.0+1656,fsrq,J1215.1+1658
2987,J1215.1+5002,bll,J1215.0+5002
2988,J1215.1+0731,bll,
2989,J1215.1+3513,bll,
2990,J1215.8-3732,bcu,
2991,J1215.8-1733,bcu,
2992,J1216.1-0242,bll,
2993,J1216.1+0930,bll,
2994,J1216.2-6121,bcu,
2995,J1216.2+0537,,
2996,J1216.2-0600,,J1216.6-0557
2997,J1216.2-1550,,
2998,J1216.4-1358,,
2999,J1216.5-3539,,
3000,J1216.7-5911,,
3001,J1216.8-5955,,
3002,J1217.2-2500,,
3003,J1217.9+3007,BLL,J1217.8+3007
3004,J1218.0-0028,bll,J1218.0-0029
3005,J1218.5-0119,bll,J1218.4-0121
3006,J1218.6-1049,,
3007,J1219.0+4827,fsrq,
3008,J1219.0+3653,bcu,
3009,J1219.0-4827,bll,J1218.8-4827
3010,J1219.6+0550,rdg,
3011,J1219.7-0313,bll,J1219.7-0314
3012,J1219.7+0444,bll,
3013,J1219.8-2008,,
3014,J1219.9+6056,bcu,J1220.3+6055
3015,J1220.1-5558,,
3016,J1220.1+7105,fsrq,J1220.2+7105
3017,J1220.1+3432,bll,J1220.2+3434
3018,J1220.1-2458,,J1220.0-2502
3019,J1220.2-3713,bcu,J1220.1-3715
3020,J1220.5-2745,,
3021,J1221.3+3010,bll,J1221.3+3010
3022,J1221.4-0634,MSP,J1221.5-0632
3023,J1221.5+2814,bll,J1221.4+2814
3024,J1221.9+3543,bll,
3025,J1222.0-4121,bcu,
3026,J1222.5+0414,fsrq,J1222.4+0414
3027,J1223.0+1100,bcu,
3028,J1223.3+1213,bll,J1223.2+1215
3029,J1223.5+0818,bll,J1223.3+0818
3030,J1223.6-3032,bll,J1223.3-3028
3031,J1223.8+4649,bll,
3032,J1223.8+8039,bll,J1222.7+8041
3033,J1223.9+7954,bll,J1222.7+7952
3034,J1223.9+5000,fsrq,J1224.5+4957
3035,J1224.1+2239,bll,
3036,J1224.4+2436,bll,J1224.5+2436
3037,J1224.6+7011,,
3038,J1224.7-8313,bcu,J1224.6-8312
3039,J1224.9+2122,FSRQ,J1224.9+2122
3040,J1224.9+4334,bll,J1224.6+4332
3041,J1225.0+0330,fsrq,
3042,J1225.3-3446,bcu,J1225.4-3448
3043,J1225.4-1550,bcu,
3044,J1225.5-2851,bcu,
3045,J1225.6-7313,bcu,J1225.7-7314
3046,J1225.9+2951,,J1225.9+2953
3047,J1226.0+5622,bll,
3048,J1226.5+3023,,
3049,J1226.7+0637,bll,J1226.8+0638
3050,J1226.8-1329,bll,J1226.9-1329
3051,J1226.8-4907,,
3052,J1227.1-4437,bll,
3053,J1228.0-6918,,
3054,J1228.0-4853,MSP,J1227.9-4854
3055,J1228.0+5039,,
3056,J1228.3+7521,bcu,
3057,J1228.7+4858,fsrq,J1228.7+4857
3058,J1228.7-0318,bcu,J1228.4-0317
3059,J1229.0+0202,FSRQ,J1229.1+0202
3060,J1229.1+5521,bcu,
3061,J1229.5-3048,,
3062,J1229.7-5304,bll,J1229.8-5305
3063,J1230.2+2517,bll,J1230.3+2519
3064,J1230.7-3556,,
3065,J1230.8+1223,rdg,J1230.9+1224
3066,J1230.9+3711,bll,
3067,J1231.1-1412,MSP,J1231.2-1411
3068,J1231.5+1421,bll,J1231.8+1421
3069,J1231.6+6415,bll,J1231.5+6414
3070,J1231.6-5116,PSR,J1231.6-5113
3071,J1231.6-6511,PSR,J1231.7-6513
3072,J1231.7+2847,bll,J1231.7+2847
3073,J1231.7-6653,,
3074,J1231.8-0450,,
3075,J1232.1+5953,,
3076,J1232.5+4821,fsrq,
3077,J1232.5-3720,bcu,J1232.5-3720
3078,J1233.0+1333,,J1232.8+1332
3079,J1233.1+1703,bll,
3080,J1233.6+5027,bll,
3081,J1233.7-0144,bll,J1233.7-0145
3082,J1234.0-5735,bcu,J1233.9-5736
