,4FGLDR1,CLASS1-4FGLDR1,4FGLDR1-3FGL
2058,J1106.5-3646,bll,J1106.4-3643
2059,J1106.7+3623,,
2060,J1106.7-1742,,J1106.6-1744
2061,J1107.0-4449,fsrq,J1107.4-4447
2062,J1107.6+0222,bll,J1107.5+0223
2063,J1107.7-3042,fsrq,
2064,J1107.8+1501,bll,J1107.8+1502
2065,J1108.7-1844,bcu,
2066,J1109.1-4853,,
2067,J1109.3+2411,bll,J1109.4+2411
2068,J1109.4-6115e,,J1111.9-6038
2069,J1109.6+3735,bll,J1109.6+3734
2070,J1109.7-4814,bcu,J1109.4-4815
2071,J1109.8+4406,,
2072,J1110.2+7135,bll,J1110.0+7134
2073,J1110.5-1836,bll,J1110.4-1835
2074,J1111.0+3542,bll,
2075,J1111.4+0137,,
2076,J1111.8-6039,PSR,J1111.9-6038
2077,J1111.8+4858,bcu,
2078,J1112.1-6108,PSR,J1112.5-6105
2079,J1112.2-6055,,
2080,J1112.4+1751,bll,J1112.6+1749
2081,J1112.5+3448,fsrq,J1112.4+3449
2082,J1113.8+1528,bll,
2083,J1113.9+5523,bll,
2084,J1114.5-0819,fsrq,
2085,J1114.6+1225,,
2086,J1114.7-0248,fsrq,
2087,J1115.1-6118,,J1115.2-6124c
2088,J1115.2-0703,bcu,J1115.0-0701
2089,J1116.6+2915,rdg,
2090,J1117.0+2013,bll,J1117.0+2014
2091,J1117.2-5337,bcu,J1117.2-5338
2092,J1117.6+2550,bll,J1117.3+2546
2093,J1117.6+0217,bcu,J1117.7+0217
2094,J1118.0+5356,bll,J1117.9+5355
2095,J1118.2-4634,fsrq,J1117.7-4632
2096,J1118.2-0415,agn,J1118.2-0411
2097,J1118.6-1235,fsrq,
2098,J1119.0+1235,fsrq,
2099,J1119.1-6127,PSR,J1119.1-6127
2100,J1119.6-3047,bll,J1119.7-3046
2101,J1119.9-1007,,
2102,J1120.0-2204,,J1119.9-2204
2103,J1120.1-2645,,J1119.8-2647
2104,J1120.6+0713,bcu,J1120.6+0713
2105,J1120.8+4212,bll,J1120.8+4212
2106,J1121.3-0011,bcu,
2107,J1121.4-0553,fsrq,J1121.4-0554
2108,J1122.0-0231,,
2109,J1122.4-6237,,
2110,J1122.5-1440,,
2111,J1123.1-3233,bll,
2112,J1123.2-5111,,
2113,J1123.4-2529,fsrq,J1123.3-2529
2114,J1123.6+8028,bcu,
2115,J1123.8-4552,,J1123.6-4558
2116,J1123.8+7230,bll,J1123.6+7231
2117,J1124.0+2336,fsrq,J1124.1+2337
2118,J1124.0-3653,PSR,J1123.9-3653
2119,J1124.0+2045,bll,
2120,J1124.4+2308,bcu,
2121,J1124.6-0809,bcu,
2122,J1124.7-5915,PSR,J1124.5-5915
2123,J1124.9+2143,bll,
2124,J1124.9+4934,bll,J1124.9+4932
2125,J1125.0-5804,bcu,J1125.1-5803
2126,J1125.1-2101,bll,J1125.0-2101
2127,J1125.2+2557,,
2128,J1125.5-3557,bll,J1125.5-3558
2129,J1125.6-5825,PSR,J1125.3-5824
2130,J1125.9-0742,bll,J1125.8-0745
2131,J1125.9+2005,fsrq,J1125.9+2007
2132,J1126.0-5007,,J1126.8-5001
2133,J1126.4-6011,PSR,J1125.6-6012
2134,J1126.8-3829,bcu,J1126.7-3834
2135,J1127.0-1857,fsrq,J1127.0-1857
2136,J1127.4+5648,fsrq,
2137,J1127.6-4920,bcu,
2138,J1127.8+3618,fsrq,J1127.8+3618
2139,J1127.9-6158,,
2140,J1128.0+5924,fsrq,J1128.0+5921
2141,J1128.8+3757,bll,J1129.0+3758
2142,J1129.1+3703,bll,J1129.0+3705
2143,J1129.2-1014,bcu,
2144,J1129.2-0529,bcu,J1129.0-0532
2145,J1129.5+3034,bcu,
2146,J1129.8-1447,fsrq,J1129.9-1446
2147,J1129.8-4217,bll,J1129.4-4215
2148,J1130.5-7801,bcu,J1130.7-7800
2149,J1130.5-3137,bll,
2150,J1130.8+1016,bll,J1132.8+1015
2151,J1131.0+3815,fsrq,J1131.4+3819
2152,J1131.1-0944,bcu,
2153,J1131.4+5809,bll,J1131.1+5810
2154,J1131.4-0504,bcu,J1131.9-0503
2155,J1132.2-4736,bcu,J1132.0-4736
2156,J1132.7+0034,bll,J1132.7+0034
2157,J1134.8-1729,bll,
2158,J1135.1+3014,bll,
2159,J1135.2-6055,PSR,J1135.2-6054
2160,J1135.7-0427,fsrq,
2161,J1136.0-6824,bcu,J1136.6-6826
2162,J1136.2+3407,fsrq,J1136.4+3405
2163,J1136.3-0501,bcu,
2164,J1136.4+6736,bll,J1136.6+6736
2165,J1136.4+7009,bll,J1136.6+7009
2166,J1136.8+2550,bll,J1136.9+2551
2167,J1136.8-7413,bcu,J1136.1-7411
2168,J1137.6+7527,PSR,J1136.1+7523
2169,J1137.9-1708,bll,
2170,J1138.2+4115,bll,J1138.0+4109
2171,J1138.4+4857,fsrq,J1138.2+4905
2172,J1139.0+4033,bcu,
2173,J1139.2-6247,,
2174,J1140.5+1528,bll,J1140.4+1529
2175,J1141.4+6805,bcu,J1141.2+6805
2176,J1141.5-1408,bll,J1141.6-1406
2177,J1142.0+1548,bll,J1142.0+1546
2178,J1142.8+0120,PSR,J1142.9+0120
2179,J1143.1+6122,bll,J1143.0+6123
2180,J1144.9+1937,rdg,J1145.1+1935
2181,J1145.5+4423,fsrq,J1145.8+4425
2182,J1145.7+0453,fsrq,
2183,J1145.7-6949,fsrq,
2184,J1146.0-0638,,J1146.1-0640
2185,J1146.0-6822,,
2186,J1146.4-3327,bcu,
2187,J1146.6-2902,fsrq,
2188,J1146.9+3958,fsrq,J1146.8+3958
2189,J1147.0-3812,bll,J1147.0-3811
2190,J1147.2-2627,bcu,
2191,J1147.4-6758,fsrq,
2192,J1147.8-0724,fsrq,J1147.8-0725
2193,J1148.5+2629,fsrq,
2194,J1148.6+1841,bll,
2195,J1149.0+5924,rdg,
2196,J1149.4+2441,bll,J1149.5+2443
2197,J1149.5-4029,bcu,
2198,J1150.1-6324,,
2199,J1150.4+2418,bll,J1150.3+2417
2200,J1150.6+4154,bll,J1150.5+4155
2201,J1150.6-4823,bcu,J1150.7-4816
2202,J1150.7-4613,,
2203,J1151.3+0957,bcu,J1151.5+0957
2204,J1151.4-6248,spp,
2205,J1151.5-1347,bll,J1151.4-1346
2206,J1151.5+5859,bll,J1151.4+5858
2207,J1151.6-2115,bcu,
2208,J1152.0-6107,PSR,J1151.8-6108
2209,J1152.1+2837,bll,
2210,J1152.3-0839,fsrq,J1152.3-0841
2211,J1152.6-6207,spp,
2212,J1152.8+3308,fsrq,
2213,J1153.0+8056,fsrq,
2214,J1153.3-1104,bcu,
2215,J1153.4+4931,FSRQ,J1153.4+4932
2216,J1153.6-2553,bcu,J1153.7-2555
2217,J1153.7+3822,bll,
2218,J1154.0-0010,bll,J1154.2-0010
2219,J1154.0+4037,fsrq,J1153.4+4033
2220,J1154.0+6018,fsrq,J1154.3+6023
2221,J1154.1-3243,bll,J1154.0-3243
2222,J1154.5-5952,,
2223,J1155.2-6259,spp,
2224,J1155.2-1111,,J1155.3-1112
2225,J1155.5-3418,bcu,J1155.4-3417
2226,J1155.6-6547,unk,
2227,J1155.6-6245,,
2228,J1155.8+6137,bll,J1155.9+6136
2229,J1156.6-2248,bcu,J1156.7-2250
2230,J1157.7-6327,,
2231,J1158.3-6232,spp,
2232,J1158.5+4824,fsrq,
2233,J1158.8-1430,,
2234,J1158.9+0818,bcu,J1158.9+0818
2235,J1159.0+0939,bll,J1158.8+0941
2236,J1159.2-2227,bcu,J1159.3-2226
2237,J1159.3-6122,unk,
2238,J1159.3-2142,fsrq,J1159.2-2141
2239,J1159.5+2914,fsrq,J1159.5+2914
2240,J1159.5-0723,bll,J1159.6-0723
2241,J1200.2+0201,bcu,J1200.4+0202
2242,J1200.6+1229,bll,J1200.8+1228
2243,J1200.7+2008,bcu,J1200.9+2010
2244,J1200.8-1429,bcu,J1200.9-1432
2245,J1201.1-0332,bcu,
2246,J1201.7+1429,bll,
2247,J1202.4+4442,bll,
2248,J1202.5+3852,bll,J1203.2+3847
2249,J1202.9-5717,,
2250,J1203.1+6031,bll,J1203.1+6029
2251,J1203.3+1119,bcu,
2252,J1203.4-3925,bll,J1203.5-3925
2253,J1203.4-6145,,
2254,J1203.5-1748,,J1203.9-1745
2255,J1203.9-6242,,J1203.9-6243
2256,J1204.0+1146,bll,J1204.0+1144
2257,J1204.2-0709,bll,J1204.3-0708
2258,J1204.3-6111,,
2259,J1204.5-5032,,
2260,J1205.1-5951,,
2261,J1205.7-2635,fsrq,J1205.8-2636
2262,J1205.8+3321,bcu,J1205.9+3315
2263,J1207.2-0524,bcu,
2264,J1207.4-5050,PSR,J1207.2-5052
2265,J1207.4-1840,,
2266,J1207.4-4536,,J1207.6-4537
2267,J1207.7-0106,fsrq,
2268,J1207.7-2229,bll,J1207.6-2232
2269,J1207.9-6443c,,
2270,J1208.0-6900,,J1208.0-6901
2271,J1208.1+3017,bll,
2272,J1208.2-6237,PSR,J1208.4-6239
2273,J1208.2-7810,bcu,J1208.2-7810c
2274,J1208.2+1158,,
2275,J1208.4+6121,bcu,
2276,J1208.5-5243e,SNR,J1209.1-5224
2277,J1208.5-5512,,
2278,J1208.8-1751,bcu,
2279,J1208.8-2754,bcu,
2280,J1208.9+5441,fsrq,J1208.7+5442
2281,J1209.0-4630,bcu,
2282,J1209.4+4118,bll,J1209.4+4119
2283,J1209.4+7608,bcu,J1209.9+7607
2284,J1209.4-6421c,,
2285,J1209.8+1810,fsrq,J1209.8+1810
2286,J1209.9-5923,,
2287,J1210.4-6250,,
2288,J1210.4-6100c,,
2289,J1210.7-6005c,,
2290,J1211.0-3800,bcu,
2291,J1211.6-2735,bcu,
2292,J1211.6+3901,bll,
2293,J1212.0-2326,bcu,
2294,J1212.0+2242,bll,
2295,J1212.2+2442,bcu,
2296,J1212.7-1402,bcu,
2297,J1213.0+5129,bll,J1212.6+5135
2298,J1213.3-2618,bll,J1213.1-2619
2299,J1213.3-6240e,snr,J1214.0-6236
2300,J1213.6+1306,fsrq,J1213.7+1306
2301,J1213.7+6423,bll,
2302,J1213.8-4345,bcu,
2303,J1213.9-4416,,J1213.9-4412
2304,J1214.5-2318,,J1214.4-2315
2305,J1214.7-5858,,
2306,J1215.0+1656,fsrq,J1215.1+1658
2307,J1215.1+5002,bll,J1215.0+5002
2308,J1215.1+0731,bll,
2309,J1215.1+3513,bll,
2310,J1215.8-3732,bcu,
2311,J1215.8-1733,bcu,
2312,J1216.1-0242,bll,
2313,J1216.1+0930,bll,
2314,J1216.2+0537,,
2315,J1216.2-0600,,J1216.6-0557
2316,J1216.4-1358,,
2317,J1216.8-5955,,
2318,J1217.2-2500,,
2319,J1217.9+3007,BLL,J1217.8+3007
2320,J1218.0-0028,bll,J1218.0-0029
2321,J1218.5-0119,bll,J1218.4-0121
2322,J1218.6-1049,,
2323,J1219.0+4827,fsrq,
2324,J1219.0+3653,bcu,
2325,J1219.0-4827,bcu,J1218.8-4827
2326,J1219.7-0313,bll,J1219.7-0314
2327,J1219.7+0444,bll,
2328,J1219.9+6056,bcu,J1220.3+6055
2329,J1220.1-5558,,
2330,J1220.1+7105,fsrq,J1220.2+7105
2331,J1220.1+3432,bll,J1220.2+3434
2332,J1220.1-2458,,J1220.0-2502
2333,J1220.2-3713,bcu,J1220.1-3715
2334,J1220.5-2745,,
2335,J1221.3+3010,bll,J1221.3+3010
2336,J1221.4-0634,,J1221.5-0632
2337,J1221.5+2814,bll,J1221.4+2814
2338,J1222.0-4121,bcu,
2339,J1222.5+0414,fsrq,J1222.4+0414
2340,J1223.0+1100,bcu,
2341,J1223.3+1213,bll,J1223.2+1215
2342,J1223.5+0818,bcu,J1223.3+0818
2343,J1223.6-3032,bcu,J1223.3-3028
2344,J1223.8+8039,bll,J1222.7+8041
2345,J1223.9+7954,bll,J1222.7+7952
2346,J1223.9+5000,fsrq,J1224.5+4957
2347,J1224.1+2239,bll,
2348,J1224.4+2436,bll,J1224.5+2436
2349,J1224.6+7011,,
2350,J1224.7-8313,bcu,J1224.6-8312
2351,J1224.9+2122,FSRQ,J1224.9+2122
2352,J1224.9+4334,bll,J1224.6+4332
2353,J1225.3-3446,bcu,J1225.4-3448
2354,J1225.5-2851,bcu,
2355,J1225.6-7313,bcu,J1225.7-7314
2356,J1225.9+2951,,J1225.9+2953
2357,J1226.0+5622,bll,
2358,J1226.7+0637,bll,J1226.8+0638
2359,J1226.8-1329,bll,J1226.9-1329
2360,J1226.8-4907,,
2361,J1227.1-4437,bll,
2362,J1228.0-6918,,
2363,J1228.0-4853,PSR,J1227.9-4854
2364,J1228.3+7521,bcu,
2365,J1228.7+4858,fsrq,J1228.7+4857
2366,J1228.7-0318,bcu,J1228.4-0317
2367,J1229.0+0202,FSRQ,J1229.1+0202
2368,J1229.5-3048,,
2369,J1229.7-5304,bcu,J1229.8-5305
2370,J1230.2+2517,bll,J1230.3+2519
2371,J1230.8+1223,rdg,J1230.9+1224
2372,J1230.9+3711,bll,
2373,J1231.1-1412,PSR,J1231.2-1411
2374,J1231.5+1421,bll,J1231.8+1421
2375,J1231.6+6415,bll,J1231.5+6414
2376,J1231.6-5116,,J1231.6-5113
2377,J1231.6-6511,,J1231.7-6513
2378,J1231.7+2847,bll,J1231.7+2847
2379,J1232.5+4821,fsrq,
2380,J1232.5-3720,bcu,J1232.5-3720
2381,J1233.0+1333,,J1232.8+1332
2382,J1233.1+1703,bll,
2383,J1233.6+5027,bll,
2384,J1233.7-0144,bll,J1233.7-0145
2385,J1234.0-5735,bcu,J1233.9-5736
2386,J1234.7-0434,bcu,J1234.7-0437
2387,J1236.3+3858,bll,J1236.6+3901
2388,J1236.9-7232,rdg,
2389,J1237.8+6256,bll,J1237.9+6258
2390,J1238.1-4541,bcu,J1238.3-4543
2391,J1238.3-1959,bll,J1238.2-1958
2392,J1238.5-1201,fsrq,J1239.1-1158
2393,J1239.4+0728,bcu,J1239.4+0727
2394,J1239.5+0443,fsrq,J1239.5+0443
2395,J1239.7-3455,,
2396,J1240.1-6846,bcu,
2397,J1240.4-2606,bcu,
2398,J1240.4-7148,bcu,J1240.3-7149
2399,J1241.3+4236,bcu,
2400,J1241.5+3439,bll,
2401,J1241.8-1456,bll,J1241.6-1456
2402,J1241.9+0636,bll,J1241.9+0639
2403,J1242.9+7315,bcu,
2404,J1243.0+3950,bcu,
2405,J1243.2+3627,bll,J1243.1+3627
2406,J1243.7+1727,,
2407,J1243.9-0218,bcu,J1243.9-0217
2408,J1244.2-4956,bcu,J1244.3-4955
2409,J1244.3-6233,,J1244.2-6227
2410,J1244.5+1616,bll,J1244.1+1615
2411,J1245.1+5709,bll,J1244.8+5707
2412,J1245.8+0232,bll,
2413,J1246.3+0112,bll,
2414,J1246.7-2548,fsrq,J1246.7-2547
2415,J1247.0+4421,bll,J1247.0+4421
2416,J1248.3+5820,bll,J1248.2+5820
2417,J1248.7+5127,bll,J1248.0+5130
2418,J1248.9+4840,bcu,
2419,J1249.2-2809,bcu,J1249.1-2808
2420,J1249.3-0545,bcu,J1249.5-0546
2421,J1249.8+3707,bll,J1249.7+3705
2422,J1250.6+0217,bll,J1250.5+0217
2423,J1250.8+3117,bcu,
2424,J1250.8-5424,,
2425,J1250.9-4943,,J1251.0-4943
2426,J1251.2+1039,bll,J1251.3+1041
2427,J1251.3-0201,bcu,J1251.0-0203
2428,J1252.7-2520,,
2429,J1253.2+5301,bll,J1253.2+5300
2430,J1253.3-5816,psr,
2431,J1253.5-3934,bll,
2432,J1253.8+0327,bll,J1253.7+0327
2433,J1253.8+6242,bll,J1254.1+6240
2434,J1253.8+2929,bcu,
2435,J1254.2-2205,bcu,J1254.1-2203
2436,J1254.5+2210,bll,J1254.5+2210
2437,J1254.7-4516,,
2438,J1254.9-7141,bcu,
2439,J1254.9-4426,bll,J1254.9-4423
2440,J1254.9+1138,fsrq,
2441,J1256.1-5652,unk,J1256.1-5703
2442,J1256.1-5919,bcu,J1256.1-5919
2443,J1256.1-0547,FSRQ,J1256.1-0547
2444,J1256.2-1146,bll,J1256.3-1146
2445,J1256.8+5329,,J1256.7+5328
2446,J1257.0-6339,,J1257.0-6338
2447,J1257.2+3646,bll,J1256.9+3649
2448,J1257.6+2413,bll,
2449,J1257.8+3228,fsrq,J1258.1+3233
2450,J1258.3+6121,bll,J1258.0+6120
2451,J1258.4+6554,,
2452,J1258.5-3406,,
2453,J1258.6-1759,fsrq,J1258.6-1800
2454,J1258.7-0452,bll,
2455,J1258.7+5143,bcu,J1258.7+5137
2456,J1258.8-2219,fsrq,J1258.7-2219
2457,J1259.0-8148,,J1259.3-8151
2458,J1259.1-2311,bll,J1259.0-2310
2459,J1259.7-3223,bll,J1259.5-3231
2460,J1259.8-3749,bll,J1259.8-3749
2461,J1300.0+1753,bll,
2462,J1300.4+1416,fsrq,J1300.2+1416
2463,J1301.5+4413,bll,
2464,J1301.6+4056,bll,
2465,J1301.6+0834,PSR,J1301.6+0832
2466,J1301.6+3336,fsrq,J1301.5+3333
2467,J1302.3+6901,bcu,
2468,J1302.4-3258,PSR,J1302.3-3259
2469,J1302.8+5748,bcu,J1302.6+5748
2470,J1303.0-6312e,PWN,J1303.0-6312e
2471,J1303.0+2434,bll,J1303.0+2435
2472,J1303.1-4714,,
2473,J1303.6-4622,fsrq,J1303.7-4619
2474,J1304.0-5539,bcu,J1304.3-5535
2475,J1304.0+3704,bll,
2476,J1304.2-2412,bll,J1304.2-2411
2477,J1304.3-4353,bll,J1304.3-4353
2478,J1304.4+1203,,J1304.6+1200
2479,J1304.6+0539,,
2480,J1304.6-0348,fsrq,J1304.8-0338
2481,J1304.9-2107,bcu,J1304.9-2109
2482,J1305.3+5118,nlsy1,
2483,J1305.4-4928,sbg,J1305.4-4926
2484,J1305.5-6241,snr,J1305.7-6241
2485,J1305.6+7853,bll,J1305.5+7854
2486,J1306.3-6043,,J1306.4-6043
2487,J1306.3+1113,rdg,
2488,J1306.7-2148,rdg,J1306.8-2146
2489,J1306.8-4035,,J1306.8-4031
2490,J1307.6-4259,bll,J1307.6-4300
2491,J1308.4-6706,bcu,J1308.1-6707
2492,J1308.5+3547,fsrq,J1308.7+3545
2493,J1308.7+0347,,J1309.0+0347
2494,J1308.9-5730,,J1308.7-5738
2495,J1309.1-6223,,J1309.6-6230c
2496,J1309.3+8035,,
2497,J1309.4+4305,bll,J1309.3+4304
2498,J1309.6+3718,bcu,
2499,J1309.7+1153,bll,J1309.5+1154
2500,J1310.2-1158,bll,J1310.2-1159
2501,J1310.5+3221,fsrq,J1310.6+3222
2502,J1310.6+2449,bcu,J1310.6+2446
2503,J1310.7-5553,bcu,
2504,J1310.9+5514,fsrq,J1310.7+5515
2505,J1311.0+0034,bll,J1311.0+0036
2506,J1311.0+3233,fsrq,
2507,J1311.7-3430,PSR,J1311.8-3430
2508,J1311.8+3954,bll,
2509,J1311.8+2057,bcu,
2510,J1312.3-6257,,
2511,J1312.4-2156,bll,J1312.5-2155
2512,J1312.6-6231,,J1311.8-6230
2513,J1312.6-1900,bcu,
2514,J1312.6+4828,bcu,J1312.7+4828
2515,J1312.7+0050,PSR,J1312.7+0051
2516,J1312.8-2350,bll,J1312.7-2349
2517,J1312.8-0425,fsrq,J1312.8-0424
2518,J1314.7+2348,bll,J1314.8+2349
2519,J1315.0-4236,bll,J1314.7-4237
2520,J1315.1-5333,bcu,J1315.1-5329
2521,J1315.5+1135,bll,J1315.4+1130
2522,J1315.9-0732,bcu,J1315.7-0732
2523,J1315.9-6349,bcu,
2524,J1315.9-6243,,J1315.0-6235c
2525,J1316.1-3338,fsrq,J1316.0-3338
2526,J1316.5+3013,bcu,
2527,J1317.5-0153,,
2528,J1317.5-6316,,J1317.6-6315
2529,J1317.6+3428,fsrq,J1317.8+3429
2530,J1318.1-3937,,
2531,J1318.1-1740,bcu,
2532,J1318.2+6754,bcu,
2533,J1318.3-1148,,
2534,J1318.7-1234,bcu,J1318.7-1232
2535,J1318.9-4556,,
2536,J1319.5-0045,bcu,
2537,J1319.5+1404,bll,J1319.3+1402
2538,J1319.8+7759,bll,J1319.6+7759
2539,J1320.3-6410,,
2540,J1320.5-6256,,J1320.6-6258c
2541,J1320.7+3314,fsrq,
2542,J1321.1+2216,fsrq,J1321.0+2215
2543,J1321.3-2641,fsrq,
2544,J1321.9+3219,bll,
2545,J1322.0+8317,fsrq,J1321.7+8312
2546,J1322.2+0842,fsrq,J1322.3+0839
2547,J1322.3-0606,bcu,
2548,J1322.6-0936,fsrq,J1322.8-0938
2549,J1322.6-1418,bcu,
2550,J1322.6-1617,bcu,J1322.6-1619
2551,J1322.9+0437,bll,J1322.9+0435
2552,J1323.0+2941,bcu,J1323.0+2942
2553,J1323.9+1405,bll,J1323.9+1405
2554,J1324.0-4330e,RDG,J1324.0-4330e
2555,J1324.9+4748,fsrq,
2556,J1325.3-5413,,J1325.2-5411
2557,J1325.5-4300,RDG,J1325.4-4301
2558,J1325.6-0227,bll,
2559,J1326.0+3507,,
2560,J1326.1+1232,bll,
2561,J1326.6-4729,glc,J1326.7-4727
2562,J1326.7-0503,fsrq,
2563,J1326.8-5256,bll,J1326.6-5256
2564,J1326.9+2210,fsrq,J1326.8+2211
2565,J1327.8+2522,bll,J1327.9+2524
2566,J1328.4-6231,,
2567,J1328.5-4727,bll,J1328.5-4728
2568,J1329.0-5607,bcu,J1328.9-5607
2569,J1329.4-0530,bcu,J1329.1-0536
2570,J1329.9-6108,,J1329.8-6109
2571,J1330.2-7003,bcu,J1330.1-7002
2572,J1330.2+7002,bll,J1330.6+7002
2573,J1330.3+4441,bll,J1330.0+4437
2574,J1330.4+3157,bll,
2575,J1330.7+5200,bcu,J1330.9+5201
2576,J1330.7+2933,bcu,
2577,J1331.0+3032,css,J1330.5+3023
2578,J1331.0+5653,bll,J1330.4+5641
2579,J1331.2-1325,bll,J1331.1-1328
2580,J1331.6+1711,bll,J1331.5+1711
2581,J1331.7-0343,fsrq,
2582,J1331.7-0647,bcu,
2583,J1332.0-0509,fsrq,J1332.0-0508
2584,J1332.2+4722,fsrq,J1331.8+4718
2585,J1332.6-1256,fsrq,J1332.6-1256
2586,J1333.0-6626,bcu,
2587,J1333.2+2725,fsrq,J1332.8+2723
2588,J1333.7+5056,fsrq,J1333.7+5057
2589,J1334.1-4154,,J1334.3-4152
2590,J1334.1-3521,bcu,
2591,J1334.5+5634,fsrq,
2592,J1334.6-4435,,
2593,J1334.8-3856,,
2594,J1335.0-5656,,J1335.1-5655
2595,J1335.3-2949,bll,J1335.4-2949
2596,J1335.5-4546,,
2597,J1335.6-4052,,J1335.2-4056
2598,J1336.2+2320,bll,
2599,J1336.2+2053,bcu,
2600,J1336.5-4655,,
2601,J1337.4+5502,fsrq,
2602,J1337.5-7802,bcu,
2603,J1337.6-1257,fsrq,J1337.6-1257
2604,J1337.9-1956,bcu,
2605,J1338.0+6534,fsrq,J1338.9+6532
2606,J1338.8-4509,,
2607,J1338.9+1153,bll,J1339.0+1153
2608,J1339.0-2400,bcu,J1338.6-2403
2609,J1339.1-2620,fsrq,
2610,J1339.9-0138,fsrq,J1339.8-0133
2611,J1340.0-1501,bcu,
2612,J1340.5+4409,bll,J1340.6+4412
2613,J1340.8-0409,bll,J1340.6-0408
2614,J1341.1+7433,bcu,
2615,J1341.2+3958,bll,J1341.0+3955
2616,J1341.6+5515,bll,J1341.5+5517
2617,J1341.7-6216,PSR,
2618,J1341.8-2053,fsrq,J1341.9-2053
2619,J1342.6+0944,fsrq,J1342.7+0945
2620,J1342.7+0505,bll,
2621,J1343.5-6827,,
2622,J1343.6+5755,fsrq,J1343.6+5753
2623,J1343.8-6208,spp,
2624,J1344.0+6605,fsrq,
2625,J1344.1-7700,bcu,
2626,J1344.2-1723,fsrq,J1344.2-1724
2627,J1344.4-3656,bcu,J1344.5-3655
2628,J1344.9-6228,spp,J1345.1-6224
2629,J1345.3-6253,spp,
2630,J1345.5+4453,fsrq,J1345.6+4453
2631,J1345.6-3356,bll,J1345.9-3357
2632,J1345.8+0706,fsrq,J1345.8+0704
2633,J1345.9-2612,,J1346.2-2608
2634,J1346.3-6026,rdg,J1346.6-6027
2635,J1346.5+5330,,
2636,J1347.1-2959,bll,J1346.9-2958
2637,J1347.4+7309,,
2638,J1347.6-3751,fsrq,J1347.6-3754
2639,J1348.5-8700,,
2640,J1349.1-5829,,J1348.5-5833
2641,J1349.5-7153,bcu,J1348.5-7150
2642,J1349.5-1131,fsrq,J1349.6-1133
2643,J1350.6-6224,PSR,J1350.4-6224
2644,J1350.8+3033,fsrq,J1350.8+3035
2645,J1350.9-2757,,J1351.1-2743
2646,J1351.0+0029,fsrq,J1351.1+0030
2647,J1351.3+1115,bll,J1351.4+1115
2648,J1351.4-1529,bcu,
2649,J1351.6-6142,,
2650,J1351.7-2912,bcu,J1351.7-2913
2651,J1351.7+5542,bll,
2652,J1351.9+2847,bll,
2653,J1352.7-2742,bcu,
2654,J1353.0-4413,bll,J1353.1-4414
2655,J1353.2+3740,bll,
2656,J1353.3+1434,bll,J1353.2+1435
2657,J1353.4+5600,bll,
2658,J1353.6-6640,bll,J1353.5-6640
2659,J1353.7-3936,bcu,
2660,J1354.2+6934,bcu,
2661,J1354.3-0206,fsrq,
2662,J1354.4+3707,bll,J1354.5+3705
2663,J1354.8-1041,fsrq,J1355.0-1044
2664,J1355.2-6420e,PWN,J1356.6-6428
2665,J1356.0-6747,,
2666,J1356.2-1726,agn,
2667,J1356.6+0234,,
2668,J1356.9-6432,PSR,J1356.6-6428
2669,J1357.1+1921,fsrq,
2670,J1357.3-6123,,
2671,J1357.5+0127,bll,J1357.5+0125
2672,J1358.0-7749,,
2673,J1358.1+7642,fsrq,J1357.6+7643
2674,J1358.2-6210,spp,
2675,J1358.3-6026,,J1358.5-6025
2676,J1359.1+5544,fsrq,J1359.0+5544
2677,J1359.1-1152,bcu,
2678,J1359.4+0202,fsrq,J1359.2+0204
2679,J1359.7+4012,fsrq,
2680,J1359.8-3746,bll,J1359.9-3746
2681,J1359.9+3616,,
2682,J1400.0-2415,,J1400.2-2413
2683,J1400.2-4010,bcu,
2684,J1400.4-6050,,
2685,J1400.6-5605,bcu,J1400.7-5605
2686,J1400.6-1432,,J1400.5-1437
2687,J1401.1-3717,bcu,
2688,J1401.2-0915,fsrq,
2689,J1401.2-6116,,
2690,J1401.7-3217,,
2691,J1402.5-1827,bcu,
2692,J1402.6+1600,bll,
2693,J1402.6-3330,fsrq,
2694,J1402.7+1306,,J1403.1+1304
2695,J1403.4+4319,bll,
2696,J1403.5-6236,,
2697,J1404.4-6159,,
2698,J1404.8-5237,,J1404.3-5241
2699,J1404.8+6554,bll,J1404.8+6554
2700,J1404.8+0402,bll,J1404.8+0401
2701,J1405.1-6119,,J1405.4-6119
2702,J1405.3-0640,bcu,
2703,J1405.3-6008,,
2704,J1405.9-1853,,
2705,J1406.1-2508,bll,J1406.0-2508
2706,J1406.4-1654,bcu,
2707,J1406.6-3934,bll,
2708,J1406.9+1643,bll,J1406.6+1644
2709,J1407.4-0820,,
2710,J1407.6-4301,bcu,J1407.7-4256
2711,J1407.7-3017,,
2712,J1408.0+3834,,
2713,J1408.1-6010,,
2714,J1408.6-2917,,J1408.0-2924
2715,J1408.7-3747,,J1409.2-3743
2716,J1408.9-0751,fsrq,J1408.8-0751
2717,J1408.9-5845c,,
2718,J1409.1-6121e,,J1405.4-6119
2719,J1410.1+0202,bll,
2720,J1410.3+1438,bll,
2721,J1410.4+2820,bll,J1410.4+2821
2722,J1410.5+6215,bcu,
2723,J1410.7+7405,,J1410.9+7406
2724,J1411.5-0723,bcu,J1411.4-0724
2725,J1411.5-6133,PSR,J1409.7-6132
